"","minsplit","cp","xval","CP","nsplit","rel error","xerror","xstd","is_lkh","Elapsed"
"5",1,1e-16,3,0.000446164987989044,4,0.967679931586799,0.969243063954038,0.00873875114107904,9.05673834230588,50.8501195907593
"51",20,1e-16,3,0.000446164987989044,4,0.967679931586799,0.970282819737387,0.00874696576555341,9.05673834230588,50.8501195907593
"52",50,1e-16,3,0.000446164987989044,4,0.967679931586799,0.969719163564927,0.00873976243944999,9.05673834230588,50.8501195907593
"53",100,1e-16,3,0.000446164987989044,4,0.967679931586799,0.969112505173562,0.00873296669018988,9.05673834230588,50.8501195907593
"54",1,1e-10,3,0.000446164987989044,4,0.967679931586799,0.969100703682754,0.0087333311202562,9.05673834230588,50.8501195907593
"55",20,1e-10,3,0.000446164987989044,4,0.967679931586799,0.970343929641578,0.0087409925719422,9.05673834230588,50.8501195907593
"6",50,1e-10,3,0.000397549958210172,5,0.96723376659881,0.970017471207854,0.00873832258963438,9.05937244915611,50.8501195907593
"56",100,1e-10,3,0.000446164987989044,4,0.967679931586799,0.969659950352432,0.00874569585982325,9.05673834230588,50.8501195907593
"57",1,1e-05,3,0.000446164987989044,4,0.967679931586799,0.968973080542552,0.00873156182055784,9.05673834230588,50.8501195907593
"58",20,1e-05,3,0.000446164987989044,4,0.967679931586799,0.968552193898348,0.00872811945881069,9.05673834230588,50.8501195907593
"59",50,1e-05,3,0.000446164987989044,4,0.967679931586799,0.968968143774281,0.00873273483433555,9.05673834230588,50.8501195907593
"61",100,1e-05,3,0.000397549958210172,5,0.96723376659881,0.969550305355322,0.00875749306060666,9.05937244915611,50.8501195907593
"2",1,0.01,3,0.01,1,0.980551705289473,0.980772766027039,0.00885171731933511,9.1096914988827,50.8501195907593
"21",20,0.01,3,0.01,1,0.980551705289473,0.980955146484304,0.00885511468254443,9.1096914988827,50.8501195907593
"22",50,0.01,3,0.01,1,0.980551705289473,0.98083646949906,0.00885354620505278,9.1096914988827,50.8501195907593
"23",100,0.01,3,0.01,1,0.980551705289473,0.980635564865625,0.00885151321953929,9.1096914988827,50.8501195907593
