"","Epoch","Iteration","number_of_neurons","number_of_layers","gpUtility","acqOptimum","inBounds","Elapsed","Score","train_loss","errorMessage"
"1",0,1,3,2,NA,FALSE,TRUE,171.638,0.0238683822390158,0.0239595923304478,NA
"2",0,2,5,1,NA,FALSE,TRUE,174.741,0.000397395998516004,0.000413563915572013,NA
"3",0,3,7,2,NA,FALSE,TRUE,110.85,4.58417346635542e-05,4.49466968348133e-05,NA
"4",1,4,1,2,0.54373023060078,FALSE,TRUE,171.589,0.00188131652789139,0.00180524442571368,NA
"5",1,5,10,1,0.54373023060078,FALSE,TRUE,177.177,5.07229295180878e-05,4.87470060761552e-05,NA
"6",2,6,3,1,0.494997261184437,TRUE,TRUE,173.823,0.00990661040068517,0.01009481174342,NA
"7",2,7,1,1,-0.241472189225412,FALSE,TRUE,174.193,0.0208679187935928,0.0182799380208394,NA
