"","Epoch","Iteration","minbucket","cp","minsplit","gpUtility","acqOptimum","inBounds","Elapsed","Score","train.lkh","errorMessage"
"1",0,1,35,0.00654993160819121,21.6086861644173,NA,FALSE,TRUE,0.237000000000009,-0.884070128380814,0.884025256315389,NA
"2",0,2,23,0.00228942915227186,13.8429049034417,NA,FALSE,TRUE,0.262,-0.884058869820968,0.884025256315389,NA
"3",0,3,11,0.000305847437734732,10.8859436646709,NA,FALSE,TRUE,0.295000000000002,-0.884070128380814,0.884025256315389,NA
"4",0,4,7,0.00791437663556023,32.0018677005777,NA,FALSE,TRUE,0.547000000000011,-0.884058869820968,0.884025256315389,NA
"5",0,5,4,0.00968451235516812,30.3387105649104,NA,FALSE,TRUE,0.430999999999997,-0.884058869820968,0.884025256315389,NA
"6",0,6,16,0.00215770810639541,48.8740777794411,NA,FALSE,TRUE,0.537000000000006,-0.884058869820968,0.884025256315389,NA
"7",0,7,36,0.00994862908600379,20.6658197640721,NA,FALSE,TRUE,0.603000000000009,-0.884070128380814,0.884025256315389,NA
"8",0,8,43,0.00534942504497572,1.58503717513289,NA,FALSE,TRUE,0.405000000000001,-0.884058869820968,0.884025256315389,NA
"9",0,9,41,0.00815739007022091,47.6758275949163,NA,FALSE,TRUE,0.98599999999999,-0.884058869820968,0.884025256315389,NA
"10",0,10,30,0.000103261089349671,19.6570455634966,NA,FALSE,TRUE,0.762,-0.884058869820968,0.884025256315389,NA
"11",0,11,29,0.00357076938292322,3.86340031926986,NA,FALSE,TRUE,0.594999999999999,-0.884058869820968,0.884025256315389,NA
"12",0,12,38,0.00739972903182918,10.5719079165533,NA,FALSE,TRUE,0.707000000000008,-0.884058869820968,0.884025256315389,NA
"13",0,13,20,0.00867422917194063,15.2027084873291,NA,FALSE,TRUE,0.450000000000003,-0.884058869820968,0.884025256315389,NA
"14",0,14,3,0.00174829433538038,46.6789892609464,NA,FALSE,TRUE,0.569000000000003,-0.884058869820968,0.884025256315389,NA
"15",0,15,12,0.00883191353585965,34.8425720982207,NA,FALSE,TRUE,0.661000000000001,-0.884058869820968,0.884025256315389,NA
"16",0,16,40,0.000480576951309482,4.70559906824958,NA,FALSE,TRUE,0.679999999999993,-0.884058869820968,0.884025256315389,NA
"17",0,17,2,0.00633357586151622,40.4488344766805,NA,FALSE,TRUE,0.616,-0.884058869820968,0.884025256315389,NA
"18",0,18,45,0.00249788336651897,32.6167146867933,NA,FALSE,TRUE,0.231999999999999,-0.884070128380814,0.884025256315389,NA
"19",0,19,6,0.00842762740439579,16.9502363195596,NA,FALSE,TRUE,0.637,-0.884058869820968,0.884025256315389,NA
"20",0,20,28,0.00140657556976855,9.37187994007953,NA,FALSE,TRUE,0.286000000000001,-0.884070128380814,0.884025256315389,NA
"21",0,21,46,0.000782919760371339,42.3234540878981,NA,FALSE,TRUE,0.669999999999987,-0.884058869820968,0.884025256315389,NA
"22",0,22,14,0.00279603962161131,7.82787393272389,NA,FALSE,TRUE,0.221000000000004,-0.884070128380814,0.884025256315389,NA
"23",0,23,50,0.00497464480916591,38.3266725693503,NA,FALSE,TRUE,0.527000000000001,-0.884058869820968,0.884025256315389,NA
"24",0,24,8,0.00703223459696082,6.15681942141149,NA,FALSE,TRUE,0.222999999999999,-0.884070128380814,0.884025256315389,NA
"25",0,25,43,0.00927380829307227,19.5083934106492,NA,FALSE,TRUE,0.451000000000008,-0.884070128380814,0.884025256315389,NA
"26",0,26,2,0.0046852658745429,8.2158545496501,NA,FALSE,TRUE,0.472999999999999,-0.884058869820968,0.884025256315389,NA
"27",0,27,22,0.00838128154826172,2.61173337249551,NA,FALSE,TRUE,0.232000000000014,-0.884070128380814,0.884025256315389,NA
"28",0,28,25,0.0090135188489307,30.6768200325081,NA,FALSE,TRUE,0.676999999999992,-0.884058869820968,0.884025256315389,NA
"29",0,29,47,0.00950542785239503,37.4598239352228,NA,FALSE,TRUE,0.616,-0.884058869820968,0.884025256315389,NA
"30",0,30,48,0.00447940611790651,12.5120557824057,NA,FALSE,TRUE,1.051,-0.884058869820968,0.884025256315389,NA
"31",0,31,19,0.00576473995996413,5.48092258763034,NA,FALSE,TRUE,0.495999999999995,-0.884058869820968,0.884025256315389,NA
"32",0,32,49,0.00741324559475994,29.3853155380208,NA,FALSE,TRUE,0.673000000000002,-0.884058869820968,0.884025256315389,NA
"33",0,33,33,0.00761606146172596,23.319781003301,NA,FALSE,TRUE,0.712000000000003,-0.884058869820968,0.884025256315389,NA
"34",0,34,37,0.00328289494897466,13.4050980495941,NA,FALSE,TRUE,0.530000000000001,-0.884070128380814,0.884025256315389,NA
"35",0,35,39,0.00586876923952799,33.6737050064839,NA,FALSE,TRUE,0.665999999999997,-0.884058869820968,0.884025256315389,NA
"36",0,36,41,0.00501998178222892,49.5662895736937,NA,FALSE,TRUE,0.533000000000001,-0.884058869820968,0.884025256315389,NA
"37",0,37,32,0.0031103487112538,24.9357149362611,NA,FALSE,TRUE,0.557000000000002,-0.884058869820968,0.884025256315389,NA
"38",0,38,18,0.00663469273025493,44.4568778362032,NA,FALSE,TRUE,0.622,-0.884058869820968,0.884025256315389,NA
"39",0,39,27,0.00543933133827241,28.0033420767821,NA,FALSE,TRUE,0.704000000000008,-0.884058869820968,0.884025256315389,NA
"40",0,40,31,0.00610563716481583,43.2570826426474,NA,FALSE,TRUE,0.304000000000002,-0.884070128380814,0.884025256315389,NA
"41",0,41,26,0.00379666367556041,39.4312732508266,NA,FALSE,TRUE,0.231999999999999,-0.884070128380814,0.884025256315389,NA
"42",0,42,16,0.00681703761114523,24.1386483406508,NA,FALSE,TRUE,0.573999999999998,-0.884058869820968,0.884025256315389,NA
"43",0,43,34,0.00120993540774869,36.7367267060978,NA,FALSE,TRUE,0.701999999999998,-0.884058869820968,0.884025256315389,NA
"44",0,44,21,0.00414846713615864,16.5716963842185,NA,FALSE,TRUE,0.88600000000001,-0.884058869820968,0.884025256315389,NA
"45",0,45,24,0.00097808083764949,45.344493612689,NA,FALSE,TRUE,0.534999999999997,-0.884058869820968,0.884025256315389,NA
"46",0,46,10,0.00380443255147193,41.6099276408553,NA,FALSE,TRUE,0.695999999999998,-0.884058869820968,0.884025256315389,NA
"47",0,47,17,0.00180941616650165,35.6878976993961,NA,FALSE,TRUE,0.670000000000002,-0.884058869820968,0.884025256315389,NA
"48",0,48,10,0.00105543673281013,26.0864287966816,NA,FALSE,TRUE,0.646000000000001,-0.884058869820968,0.884025256315389,NA
"49",0,49,13,0.00426982698729516,26.5050848507928,NA,FALSE,TRUE,0.280000000000001,-0.884070128380814,0.884025256315389,NA
"50",0,50,6,0.00288030304992079,18.3756649307953,NA,FALSE,TRUE,0.849000000000004,-0.884058869820968,0.884025256315389,NA
"51",1,51,27,0.007969037262832,30.4822787955633,0.940374498920224,TRUE,TRUE,0.448000000000008,-0.884287206484271,0.884025256315389,NA
"52",1,52,50,0.00761234745853609,28.7178248664035,0.813719638371675,FALSE,TRUE,0.527000000000001,-0.884287206484271,0.884025256315389,NA
"53",1,53,50,0.00836696526599771,31.4068177856611,0.907693135830636,FALSE,TRUE,0.631,-0.884392954432582,0.884025256315389,NA
"54",1,54,1,0.00823670707954272,28.1202067591609,0.884044886641385,FALSE,TRUE,0.692000000000007,-0.884392954432582,0.884025256315389,NA
"55",1,55,50,0.00816715395489514,29.6428140167885,0.918669766685924,FALSE,TRUE,0.625,-0.884392954432582,0.884025256315389,NA
"56",1,56,50,0.00763886245563933,24.8380738194181,0.919377532850461,FALSE,TRUE,0.759,-0.884392954432582,0.884025256315389,NA
"57",1,57,50,0.00709717122980989,29.8024349888184,0.786571586087123,FALSE,TRUE,0.75200000000001,-0.884392954432582,0.884025256315389,NA
"58",1,58,50,0.00774147436652973,29.5410084302558,0.723138583471912,FALSE,TRUE,0.706999999999994,-0.884392954432582,0.884025256315389,NA
"59",1,59,50,0.00770048712612448,29.6884072389455,0.729471445066035,FALSE,TRUE,0.751999999999995,-0.884392954432582,0.884025256315389,NA
"60",1,60,1,0.00806722099381293,26.7344553723379,0.872623010142049,FALSE,TRUE,0.829999999999998,-0.884392954432582,0.884025256315389,NA
"61",1,61,1,0.00722761011932486,28.0561237351265,0.900766395412971,FALSE,TRUE,0.559999999999988,-0.884392954432582,0.884025256315389,NA
"62",1,62,50,0.00685726719602822,25.1078345576102,0.879725386322409,FALSE,TRUE,0.750999999999991,-0.884392954432582,0.884025256315389,NA
"63",1,63,50,0.00743974233373903,24.4789497562669,0.918359267478628,FALSE,TRUE,0.542000000000002,-0.884392954432582,0.884025256315389,NA
"64",1,64,50,0.00820181649780476,26.9453321294251,0.872683483853415,FALSE,TRUE,0.799999999999997,-0.884392954432582,0.884025256315389,NA
"65",1,65,50,0.00798239560748004,31.8174756124051,0.623655300436004,FALSE,TRUE,1.155,-0.884392954432582,0.884025256315389,NA
"66",1,66,50,0.00794316160099332,31.1721470608329,0.887735437698214,FALSE,TRUE,0.724000000000004,-0.884392954432582,0.884025256315389,NA
"67",1,67,50,0.00745597405256234,31.9901810350491,0.856413988180686,FALSE,TRUE,0.753,-0.884392954432582,0.884025256315389,NA
"68",1,68,50,0.00811653672454845,27.5657728485036,0.878862577798046,FALSE,TRUE,0.819000000000003,-0.884392954432582,0.884025256315389,NA
"69",1,69,1,0.0074287593958898,31.4401270875979,0.893167039572074,FALSE,TRUE,0.774000000000001,-0.884392954432582,0.884025256315389,NA
"70",1,70,50,0.00804743992432188,28.1887441283532,0.894054064881298,FALSE,TRUE,0.573000000000008,-0.884392954432582,0.884025256315389,NA
"71",1,71,50,0.00746800330295521,30.1065861892397,0.809108080367771,FALSE,TRUE,0.793000000000006,-0.884392954432582,0.884025256315389,NA
"72",1,72,50,0.00770118633926126,27.5368606974942,0.887823451384397,FALSE,TRUE,0.750999999999991,-0.884392954432582,0.884025256315389,NA
"73",1,73,50,0.00762183700999695,31.6216894408292,0.826837617018717,FALSE,TRUE,0.769000000000005,-0.884392954432582,0.884025256315389,NA
"74",1,74,1,0.00791100188850966,27.7873512834891,0.8858971398126,FALSE,TRUE,0.876999999999995,-0.884392954432582,0.884025256315389,NA
"75",1,75,1,0.00846220310272414,33.156143419826,0.917293239643291,FALSE,TRUE,0.367000000000004,-0.884392954432582,0.884025256315389,NA
"76",1,76,1,0.00805153551580336,33.140345507742,0.900131831391555,FALSE,TRUE,0.682999999999993,-0.884392954432582,0.884025256315389,NA
"77",1,77,50,0.00861568623832916,33.8638379103505,0.898731057852555,FALSE,TRUE,0.653999999999996,-0.884392954432582,0.884025256315389,NA
"78",1,78,1,0.00845058830611427,30.3122003873113,0.89770321674274,FALSE,TRUE,0.722999999999999,-0.884392954432582,0.884025256315389,NA
"79",1,79,50,0.00825658044758061,29.3907339824775,0.915547697369387,FALSE,TRUE,0.671999999999997,-0.884392954432582,0.884025256315389,NA
"80",1,80,50,0.00783024010750413,30.2013253715679,0.919042142397748,FALSE,TRUE,0.709000000000003,-0.884392954432582,0.884025256315389,NA
"81",1,81,1,0.0090921792758871,32.84069150533,0.904564768593361,FALSE,TRUE,0.576999999999998,-0.884287206484271,0.884025256315389,NA
"82",1,82,1,0.00709507851976511,30.7246130243474,0.911273722853619,FALSE,TRUE,0.790000000000006,-0.884392954432582,0.884025256315389,NA
"83",1,83,50,0.00855240276381778,31.3368591289398,0.89875771662646,FALSE,TRUE,0.676000000000002,-0.884392954432582,0.884025256315389,NA
"84",1,84,50,0.0077272249527462,29.0499329982642,0.757625000018566,FALSE,TRUE,0.807000000000002,-0.884392954432582,0.884025256315389,NA
