"","Epoch","Iteration","number_of_neurons","number_of_layers","gpUtility","acqOptimum","inBounds","Elapsed","Score","train_loss","errorMessage"
"1",0,1,1,2,NA,FALSE,TRUE,177.514999999999,0.00359517605303949,0.00286372780830675,NA
"2",0,2,9,1,NA,FALSE,TRUE,189.283000000001,6.4808981915121e-05,4.74735756142763e-05,NA
"3",0,3,5,1,NA,FALSE,TRUE,116.235000000001,5.1425030324026e-05,5.50853937966167e-05,NA
"4",1,4,5,2,0.665674535579576,TRUE,TRUE,180.837,0.00504160526861597,0.00295979976062881,NA
"5",1,5,10,2,0.540011124200056,FALSE,TRUE,185.142,7.48538948755595e-05,6.69143508275738e-05,NA
