"","minsplit","cp","xval","CP","nsplit","rel error","xerror","xstd","is_lkh","Elapsed"
"2",1,1e-16,3,0.000534984303284322,1,0.903885507948969,0.903985131790825,0.00866962793600963,9.11898304616635,45.3485953807831
"21",20,1e-16,3,0.000534984303284322,1,0.903885507948969,0.904024421123321,0.00867067921005145,9.11898304616635,45.3485953807831
"3",50,1e-16,3,0.00032831818689518,2,0.903350523645684,0.904088620957166,0.00867312389147674,9.11971694025223,45.3485953807831
"31",100,1e-16,3,0.00032831818689518,2,0.903350523645684,0.903747685529487,0.00867183011255507,9.11971694025223,45.3485953807831
"22",1,1e-10,3,0.000534984303284322,1,0.903885507948969,0.904234338088728,0.00867152957947201,9.11898304616635,45.3485953807831
"32",20,1e-10,3,0.00032831818689518,2,0.903350523645684,0.903803286612474,0.00867659468339028,9.11971694025223,45.3485953807831
"23",50,1e-10,3,0.000534984303284322,1,0.903885507948969,0.903984039989154,0.00866901695438575,9.11898304616635,45.3485953807831
"24",100,1e-10,3,0.000534984303284322,1,0.903885507948969,0.904061675574189,0.0086714497249544,9.11898304616635,45.3485953807831
"25",1,1e-05,3,0.000534984303284322,1,0.903885507948969,0.904007386207819,0.00867052039324698,9.11898304616635,45.3485953807831
"33",20,1e-05,3,0.00032831818689518,2,0.903350523645684,0.904183635228578,0.00867569995612177,9.11971694025223,45.3485953807831
"26",50,1e-05,3,0.000534984303284322,1,0.903885507948969,0.90426177235739,0.00867367922730234,9.11898304616635,45.3485953807831
"34",100,1e-05,3,0.00032831818689518,2,0.903350523645684,0.903985163020702,0.00867269667846326,9.11971694025223,45.3485953807831
"27",1,0.01,3,0.01,1,0.903885507948969,0.904079797768331,0.00867016722198618,9.11898304616635,45.3485953807831
"28",20,0.01,3,0.01,1,0.903885507948969,0.904356845826038,0.00867359954351812,9.11898304616635,45.3485953807831
"29",50,0.01,3,0.01,1,0.903885507948969,0.904037126302062,0.00866974450298587,9.11898304616635,45.3485953807831
"210",100,0.01,3,0.01,1,0.903885507948969,0.903966647235988,0.00866889407238381,9.11898304616635,45.3485953807831
