"","minsplit","cp","xval","CP","nsplit","rel error","xerror","xstd","is_lkh","Elapsed"
"2",1,1e-16,3,0.00030985115130908,1,0.889100527506047,0.889216545448402,0.00848691820851052,9.23103060975821,49.774854183197
"21",20,1e-16,3,0.00030985115130908,1,0.889100527506047,0.889323121139638,0.00848671966890737,9.23103060975821,49.774854183197
"22",50,1e-16,3,0.00030985115130908,1,0.889100527506047,0.889368493614702,0.00848738013230492,9.23103060975821,49.774854183197
"23",100,1e-16,3,0.00030985115130908,1,0.889100527506047,0.889180302059565,0.00848642121815712,9.23103060975821,49.774854183197
"24",1,1e-10,3,0.00030985115130908,1,0.889100527506047,0.889146056635295,0.00848611583312522,9.23103060975821,49.774854183197
"25",20,1e-10,3,0.00030985115130908,1,0.889100527506047,0.889220722669637,0.00848802183535262,9.23103060975821,49.774854183197
"26",50,1e-10,3,0.00030985115130908,1,0.889100527506047,0.88923965449433,0.0084865548100107,9.23103060975821,49.774854183197
"27",100,1e-10,3,0.00030985115130908,1,0.889100527506047,0.889192528513228,0.00848668296074199,9.23103060975821,49.774854183197
"28",1,1e-05,3,0.00030985115130908,1,0.889100527506047,0.889177472878171,0.00848645940618475,9.23103060975821,49.774854183197
"29",20,1e-05,3,0.00030985115130908,1,0.889100527506047,0.889308598166703,0.00848716265552979,9.23103060975821,49.774854183197
"210",50,1e-05,3,0.00030985115130908,1,0.889100527506047,0.889144637273893,0.00848605486833347,9.23103060975821,49.774854183197
"211",100,1e-05,3,0.00030985115130908,1,0.889100527506047,0.889266126640166,0.00848782170224106,9.23103060975821,49.774854183197
"212",1,0.01,3,0.01,1,0.889100527506047,0.889258193693695,0.00848701816638193,9.23103060975821,49.774854183197
"213",20,0.01,3,0.01,1,0.889100527506047,0.889149344697667,0.0084861965336835,9.23103060975821,49.774854183197
"214",50,0.01,3,0.01,1,0.889100527506047,0.889239136666598,0.00848626418604926,9.23103060975821,49.774854183197
"215",100,0.01,3,0.01,1,0.889100527506047,0.889113882070051,0.00848624764897232,9.23103060975821,49.774854183197
