"","minsplit","cp","xval","CP","nsplit","rel error","xerror","xstd","is_lkh","Elapsed"
"2",1,1e-16,3,0.000420112043253664,1,0.896349242830025,0.896575084316499,0.00928799086493591,9.11779813839701,42.5872466564178
"21",20,1e-16,3,0.000420112043253664,1,0.896349242830025,0.896495102053808,0.00928751310323608,9.11779813839701,42.5872466564178
"22",50,1e-16,3,0.000420112043253664,1,0.896349242830025,0.896691767483562,0.00929012873176802,9.11779813839701,42.5872466564178
"23",100,1e-16,3,0.000420112043253664,1,0.896349242830025,0.896451653757381,0.0092866797463391,9.11779813839701,42.5872466564178
"24",1,1e-10,3,0.000420112043253664,1,0.896349242830025,0.89650587250971,0.00928681611806735,9.11779813839701,42.5872466564178
"25",20,1e-10,3,0.000420112043253664,1,0.896349242830025,0.896587682324096,0.00928945019737873,9.11779813839701,42.5872466564178
"26",50,1e-10,3,0.000420112043253664,1,0.896349242830025,0.896570357473149,0.00929085232269449,9.11779813839701,42.5872466564178
"27",100,1e-10,3,0.000420112043253664,1,0.896349242830025,0.896514484619967,0.00928786575483999,9.11779813839701,42.5872466564178
"28",1,1e-05,3,0.000420112043253664,1,0.896349242830025,0.896512067018885,0.00928636352318382,9.11779813839701,42.5872466564178
"29",20,1e-05,3,0.000420112043253664,1,0.896349242830025,0.896554048756182,0.00928774754696451,9.11779813839701,42.5872466564178
"210",50,1e-05,3,0.000420112043253664,1,0.896349242830025,0.896372392822234,0.00928604251523714,9.11779813839701,42.5872466564178
"211",100,1e-05,3,0.000420112043253664,1,0.896349242830025,0.896407208681259,0.0092868062256146,9.11779813839701,42.5872466564178
"212",1,0.01,3,0.01,1,0.896349242830025,0.896554612539091,0.00928777802382708,9.11779813839701,42.5872466564178
"213",20,0.01,3,0.01,1,0.896349242830025,0.896409407193909,0.00928625926986769,9.11779813839701,42.5872466564178
"214",50,0.01,3,0.01,1,0.896349242830025,0.89651607834037,0.00928903954145894,9.11779813839701,42.5872466564178
"215",100,0.01,3,0.01,1,0.896349242830025,0.89654592670522,0.00928759697496584,9.11779813839701,42.5872466564178
