"","minsplit","cp","xval","CP","nsplit","rel error","xerror","xstd","is_lkh","Elapsed"
"2",1,1e-16,3,0.000562600980437706,1,0.889201715603605,0.889474245448775,0.0084732442664153,9.22113239526664,50.5353941917419
"21",20,1e-16,3,0.000562600980437706,1,0.889201715603605,0.889397333541363,0.00847544062954442,9.22113239526664,50.5353941917419
"22",50,1e-16,3,0.000562600980437706,1,0.889201715603605,0.889244944794657,0.00847297988693626,9.22113239526664,50.5353941917419
"23",100,1e-16,3,0.000562600980437706,1,0.889201715603605,0.889297788693461,0.00847410807974488,9.22113239526664,50.5353941917419
"24",1,1e-10,3,0.000562600980437706,1,0.889201715603605,0.889450830151143,0.00847596662838844,9.22113239526664,50.5353941917419
"3",20,1e-10,3,0.000253545076975749,2,0.888639114623167,0.889526990457157,0.00847873719297938,9.243384451929,50.5353941917419
"31",50,1e-10,3,0.000253545076975749,2,0.888639114623167,0.889109315049584,0.00847936072547813,9.243384451929,50.5353941917419
"25",100,1e-10,3,0.000562600980437706,1,0.889201715603605,0.889354371082193,0.008475477098643,9.22113239526664,50.5353941917419
"26",1,1e-05,3,0.000562600980437706,1,0.889201715603605,0.889322785044661,0.00847475691331852,9.22113239526664,50.5353941917419
"27",20,1e-05,3,0.000562600980437706,1,0.889201715603605,0.889248430633067,0.00847350184189688,9.22113239526664,50.5353941917419
"28",50,1e-05,3,0.000562600980437706,1,0.889201715603605,0.889255084143967,0.00847386635250875,9.22113239526664,50.5353941917419
"29",100,1e-05,3,0.000562600980437706,1,0.889201715603605,0.889339045305785,0.00847396442031227,9.22113239526664,50.5353941917419
"210",1,0.01,3,0.01,1,0.889201715603605,0.88925705817733,0.00847346339281313,9.22113239526664,50.5353941917419
"211",20,0.01,3,0.01,1,0.889201715603605,0.889470405161396,0.00847522483269772,9.22113239526664,50.5353941917419
"212",50,0.01,3,0.01,1,0.889201715603605,0.889609948580499,0.00847635035762312,9.22113239526664,50.5353941917419
"213",100,0.01,3,0.01,1,0.889201715603605,0.88938621049026,0.00847422962073369,9.22113239526664,50.5353941917419
