"","Epoch","Iteration","number_of_neurons","number_of_layers","gpUtility","acqOptimum","inBounds","Elapsed","Score","train_loss","errorMessage"
"1",0,1,7,1,NA,FALSE,TRUE,180.586,0.000505553289076488,0.000490050305234035,NA
"2",0,2,1,2,NA,FALSE,TRUE,180.416,0.000197115031382111,0.000219270785750325,NA
"3",0,3,6,1,NA,FALSE,TRUE,110.501,0.000816757778375177,0.000370571761231986,NA
"4",1,4,6,2,0.664036852960265,TRUE,TRUE,176.676,4.50340511532785e-05,3.19067914460902e-05,NA
"5",1,5,10,2,0.550907003583349,FALSE,TRUE,178.608,7.41837133318768e-05,8.23639202280901e-05,NA
"6",2,6,10,1,0.239367138905318,FALSE,TRUE,178.849,4.51420692115789e-05,4.75998187539517e-05,NA
"7",2,7,1,1,0.241429325371558,FALSE,TRUE,179.562,0.0259369556192667,0.0179895667226702,NA
