"","minsplit","cp","xval","CP","nsplit","rel error","xerror","xstd","is_lkh","Elapsed"
"2",1,1e-16,3,0.000482691353685234,1,0.905556299991578,0.905633575109004,0.0087810466269073,9.11162526580525,42.1765303611755
"21",20,1e-16,3,0.000482691353685234,1,0.905556299991578,0.905585780934688,0.00878090006555622,9.11162526580525,42.1765303611755
"22",50,1e-16,3,0.000482691353685234,1,0.905556299991578,0.905890068739313,0.00878263309703055,9.11162526580525,42.1765303611755
"23",100,1e-16,3,0.000482691353685234,1,0.905556299991578,0.905584955288545,0.0087805156043708,9.11162526580525,42.1765303611755
"24",1,1e-10,3,0.000482691353685234,1,0.905556299991578,0.905840519001012,0.00878274467530139,9.11162526580525,42.1765303611755
"25",20,1e-10,3,0.000482691353685234,1,0.905556299991578,0.905568042555714,0.00878017526002445,9.11162526580525,42.1765303611755
"26",50,1e-10,3,0.000482691353685234,1,0.905556299991578,0.905732914501635,0.00877950086959694,9.11162526580525,42.1765303611755
"27",100,1e-10,3,0.000482691353685234,1,0.905556299991578,0.9057001923141,0.00878137175791852,9.11162526580525,42.1765303611755
"28",1,1e-05,3,0.000482691353685234,1,0.905556299991578,0.905628933447829,0.00878015006949317,9.11162526580525,42.1765303611755
"29",20,1e-05,3,0.000482691353685234,1,0.905556299991578,0.905624359092286,0.00878109226401726,9.11162526580525,42.1765303611755
"210",50,1e-05,3,0.000482691353685234,1,0.905556299991578,0.905860832605566,0.00878406513546002,9.11162526580525,42.1765303611755
"211",100,1e-05,3,0.000482691353685234,1,0.905556299991578,0.905776535747212,0.00878279029337963,9.11162526580525,42.1765303611755
"212",1,0.01,3,0.01,1,0.905556299991578,0.905694423862231,0.00878122438475765,9.11162526580525,42.1765303611755
"213",20,0.01,3,0.01,1,0.905556299991578,0.905913102498758,0.00878196799543223,9.11162526580525,42.1765303611755
"214",50,0.01,3,0.01,1,0.905556299991578,0.905716563823002,0.00878097022332332,9.11162526580525,42.1765303611755
"215",100,0.01,3,0.01,1,0.905556299991578,0.90571535798955,0.00878046391006398,9.11162526580525,42.1765303611755
