"","minsplit","cp","xval","CP","nsplit","rel error","xerror","xstd","is_lkh","Elapsed"
"25",1,1e-16,3,0.000309354042068367,32,0.809161577185672,0.818984302248369,0.00780336398988688,9.42881066997312,45.9775009155273
"251",20,1e-16,3,0.000309354042068367,32,0.809161577185672,0.81628912229706,0.00778023233617927,9.42881066997312,45.9775009155273
"252",50,1e-16,3,0.000300781316686366,32,0.809161577185672,0.816741234878034,0.00778239825878499,9.42881066997312,45.9775009155273
"253",100,1e-16,3,0.00023923042253933,32,0.809163156881919,0.816882114500046,0.00777300612368952,9.42869921631007,45.9775009155273
"254",1,1e-10,3,0.000309354042068367,32,0.809161577185672,0.817779749990087,0.007793395803544,9.42881066997312,45.9775009155273
"255",20,1e-10,3,0.000309354042068367,32,0.809161577185672,0.817393373404795,0.00778929217071695,9.42881066997312,45.9775009155273
"256",50,1e-10,3,0.000300781316686366,32,0.809161577185672,0.81766200875853,0.00781825810124473,9.42881066997312,45.9775009155273
"257",100,1e-10,3,0.00023923042253933,32,0.809163156881919,0.815288875795736,0.00775888898796228,9.42869921631007,45.9775009155273
"258",1,1e-05,3,0.000309354042068367,32,0.809161577185672,0.816332247714583,0.00776629707265053,9.42881066997312,45.9775009155273
"259",20,1e-05,3,0.000309354042068367,32,0.809161577185672,0.816783201586059,0.00778436260565939,9.42881066997312,45.9775009155273
"2510",50,1e-05,3,0.000300781316686366,32,0.809161577185672,0.816617458726161,0.00778322564934735,9.42881066997312,45.9775009155273
"2511",100,1e-05,3,0.00023923042253933,32,0.809163156881919,0.816766754341078,0.00778050531366231,9.42869921631007,45.9775009155273
"2",1,0.01,3,0.01,1,0.909962661208865,0.910030588002696,0.00841287896990956,9.22238899950664,45.9775009155273
"21",20,0.01,3,0.01,1,0.909962661208865,0.909996187420126,0.00841314650356817,9.22238899950664,45.9775009155273
"22",50,0.01,3,0.01,1,0.909962661208865,0.910239816742943,0.00841401192896096,9.22238899950664,45.9775009155273
"23",100,0.01,3,0.01,1,0.909962661208865,0.91020928865316,0.0084149920962022,9.22238899950664,45.9775009155273
