"","Epoch","Iteration","number_of_neurons","number_of_layers","gpUtility","acqOptimum","inBounds","Elapsed","Score","train_loss","errorMessage"
"1",0,1,7,1,NA,FALSE,TRUE,176.664,0.0139579504071662,0.000215582401597203,NA
"2",0,2,6,2,NA,FALSE,TRUE,170.714,0.000262595782866507,0.000146649262205756,NA
"3",0,3,3,1,NA,FALSE,TRUE,114.792,0.00208132983407268,0.0017231471134437,NA
"4",1,4,1,1,0.519875836960181,FALSE,TRUE,177.336,0.00494391705656483,0.00463534716786285,NA
"5",1,5,10,1,0.519875836962621,FALSE,TRUE,177.241,5.48888085177168e-05,6.04965360253118e-05,NA
"6",2,6,1,2,0.257970594542911,FALSE,TRUE,178.124,0.0045226802125768,0.0041135975215326,NA
"7",2,7,10,2,0.256755272268219,FALSE,TRUE,180.49,0.000101272675237851,8.79787607118487e-05,NA
