"","Epoch","Iteration","number_of_neurons","number_of_layers","gpUtility","acqOptimum","inBounds","Elapsed","Score","train_loss","errorMessage"
"1",0,1,5,1,NA,FALSE,TRUE,174.969000000001,0.00666341318921897,0.015146033066776,NA
"2",0,2,4,2,NA,FALSE,TRUE,172.128000000001,3.25654366153887e-05,3.27341466345388e-05,NA
"3",0,3,9,1,NA,FALSE,TRUE,113.848,4.22937939219992e-05,3.79830900783418e-05,NA
"4",1,4,5,2,0.7181089161935,TRUE,TRUE,180.030000000001,0.00189436223763551,0.0112389161264218,NA
"5",1,5,1,2,0.547270605609395,FALSE,TRUE,174.016,3.91234411615137e-05,4.16296440675978e-05,NA
"6",2,6,3,1,0.583267973499882,TRUE,TRUE,177.276,0.000416507066620397,0.000413938794008573,NA
"7",2,7,1,1,0.414450278316356,FALSE,TRUE,175.305,0.0117228176671858,0.0113288313072673,NA
"8",3,8,10,1,0.105530975953659,FALSE,TRUE,172.495000000001,0.000179414092417574,0.000179377466429287,NA
"9",3,9,10,2,0.185874976356678,FALSE,TRUE,168.482,6.50206166028511e-05,6.60573125060182e-05,NA
