"","minsplit","cp","xval","CP","nsplit","rel error","xerror","xstd","is_lkh","Elapsed"
"5",1,1e-16,3,0.000315144759167397,4,0.969555448452734,0.971827834650864,0.00883649940604432,9.02222419771546,1.41260248819987
"51",20,1e-16,3,0.000315144759167397,4,0.969555448452734,0.971844785044103,0.0088432919917796,9.02222419771546,1.41260248819987
"52",50,1e-16,3,0.000315144759167397,4,0.969555448452734,0.971930293843078,0.00884539787625475,9.02222419771546,1.41260248819987
"53",100,1e-16,3,0.00030531929993245,4,0.969555448452734,0.971431829674751,0.00883777273713358,9.02222419771546,1.41260248819987
"54",1,1e-10,3,0.000315144759167397,4,0.969555448452734,0.971549268517658,0.00883814554125906,9.02222419771546,1.41260248819987
"55",20,1e-10,3,0.000315144759167397,4,0.969555448452734,0.970614807408022,0.00883084087416383,9.02222419771546,1.41260248819987
"56",50,1e-10,3,0.000315144759167397,4,0.969555448452734,0.970506247682282,0.00883340352139495,9.02222419771546,1.41260248819987
"57",100,1e-10,3,0.00030531929993245,4,0.969555448452734,0.970768471119342,0.00882742630080019,9.02222419771546,1.41260248819987
"58",1,1e-05,3,0.000315144759167397,4,0.969555448452734,0.97092448981129,0.00883850221638825,9.02222419771546,1.41260248819987
"59",20,1e-05,3,0.000315144759167397,4,0.969555448452734,0.971464801686006,0.00884081643474141,9.02222419771546,1.41260248819987
"510",50,1e-05,3,0.000315144759167397,4,0.969555448452734,0.971345099267707,0.00884278990997745,9.02222419771546,1.41260248819987
"511",100,1e-05,3,0.00030531929993245,4,0.969555448452734,0.97092388431178,0.00883100430923471,9.02222419771546,1.41260248819987
"2",1,0.01,3,0.01,1,0.983643275529895,0.983843875053701,0.00894514702220671,9.07535131350762,1.41260248819987
"21",20,0.01,3,0.01,1,0.983643275529895,0.983709398244949,0.00894247935950645,9.07535131350762,1.41260248819987
"22",50,0.01,3,0.01,1,0.983643275529895,0.98367480954657,0.0089434385228138,9.07535131350762,1.41260248819987
"23",100,0.01,3,0.01,1,0.983643275529895,0.983864067311283,0.00894469913290818,9.07535131350762,1.41260248819987
