"","minsplit","cp","xval","CP","nsplit","rel error","xerror","xstd","is_lkh","Elapsed"
"24",1,1e-16,3,0.000271435197805986,32,0.810612398973023,0.816917831203924,0.00788970097284149,9.38277564516109,46.6346302032471
"241",20,1e-16,3,0.000271435197805986,32,0.810612398973023,0.818143110235241,0.00789205321408125,9.38277564516109,46.6346302032471
"242",50,1e-16,3,0.000271435197805986,32,0.810612398973023,0.817552179652118,0.0078975847591825,9.38277564516109,46.6346302032471
"243",100,1e-16,3,0.000271435197805986,32,0.810612398973023,0.821197455105891,0.00793538815832922,9.38277564516109,46.6346302032471
"244",1,1e-10,3,0.000271435197805986,32,0.810612398973023,0.817392528993909,0.00790126498335797,9.38277564516109,46.6346302032471
"245",20,1e-10,3,0.000271435197805986,32,0.810612398973023,0.82168307254268,0.00795324345663655,9.38277564516109,46.6346302032471
"246",50,1e-10,3,0.000271435197805986,32,0.810612398973023,0.819213042529238,0.00792024076272564,9.38277564516109,46.6346302032471
"247",100,1e-10,3,0.000271435197805986,32,0.810612398973023,0.81959932630699,0.00791377263874537,9.38277564516109,46.6346302032471
"248",1,1e-05,3,0.000271435197805986,32,0.810612398973023,0.817585534997826,0.00789158105814354,9.38277564516109,46.6346302032471
"249",20,1e-05,3,0.000271435197805986,32,0.810612398973023,0.818680984563001,0.00790824920949932,9.38277564516109,46.6346302032471
"2410",50,1e-05,3,0.000271435197805986,32,0.810612398973023,0.817212029609967,0.00788535435985814,9.38277564516109,46.6346302032471
"2411",100,1e-05,3,0.000271435197805986,32,0.810612398973023,0.819452676494465,0.00789531508244173,9.38277564516109,46.6346302032471
"2",1,0.01,3,0.01,1,0.908414388542866,0.908921497885341,0.00854710947202333,9.21246642264399,46.6346302032471
"21",20,0.01,3,0.01,1,0.908414388542866,0.908492136330184,0.00854419579250461,9.21246642264399,46.6346302032471
"22",50,0.01,3,0.01,1,0.908414388542866,0.908665020789551,0.0085439185982444,9.21246642264399,46.6346302032471
"23",100,0.01,3,0.01,1,0.908414388542866,0.908579005227205,0.00854377624647304,9.21246642264399,46.6346302032471
