"","minsplit","cp","xval","CP","nsplit","rel error","xerror","xstd","is_lkh","Elapsed"
"2",1,1e-16,3,0.00040993524592795,1,0.89864141517664,0.898856323935667,0.00908990519144018,9.1344976055158,1.15204743146896
"21",20,1e-16,3,0.00040993524592795,1,0.89864141517664,0.898860437865036,0.0090895937642656,9.1344976055158,1.15204743146896
"22",50,1e-16,3,0.00040993524592795,1,0.89864141517664,0.898799582896117,0.00908949659172248,9.1344976055158,1.15204743146896
"23",100,1e-16,3,0.00040993524592795,1,0.89864141517664,0.898797858488235,0.0090889970693022,9.1344976055158,1.15204743146896
"24",1,1e-10,3,0.00040993524592795,1,0.89864141517664,0.898732956623748,0.00908963598179594,9.1344976055158,1.15204743146896
"25",20,1e-10,3,0.00040993524592795,1,0.89864141517664,0.898713192331839,0.00908900895804921,9.1344976055158,1.15204743146896
"26",50,1e-10,3,0.00040993524592795,1,0.89864141517664,0.898978823754401,0.0090920240175221,9.1344976055158,1.15204743146896
"27",100,1e-10,3,0.00040993524592795,1,0.89864141517664,0.898984661770949,0.0090908891388805,9.1344976055158,1.15204743146896
"28",1,1e-05,3,0.00040993524592795,1,0.89864141517664,0.898849414636004,0.00909041434172161,9.1344976055158,1.15204743146896
"29",20,1e-05,3,0.00040993524592795,1,0.89864141517664,0.89879607842126,0.00908888747334354,9.1344976055158,1.15204743146896
"210",50,1e-05,3,0.00040993524592795,1,0.89864141517664,0.898695038589421,0.00908907051224334,9.1344976055158,1.15204743146896
"211",100,1e-05,3,0.00040993524592795,1,0.89864141517664,0.898796506850707,0.0090900168297802,9.1344976055158,1.15204743146896
"212",1,0.01,3,0.01,1,0.89864141517664,0.898844770172171,0.0090891634593914,9.1344976055158,1.15204743146896
"213",20,0.01,3,0.01,1,0.89864141517664,0.898927644091054,0.0090911216974158,9.1344976055158,1.15204743146896
"214",50,0.01,3,0.01,1,0.89864141517664,0.898781108696481,0.00908934320301038,9.1344976055158,1.15204743146896
"215",100,0.01,3,0.01,1,0.89864141517664,0.898706127166542,0.00908884620469889,9.1344976055158,1.15204743146896
