"","minsplit","cp","xval","CP","nsplit","rel error","xerror","xstd","is_lkh","Elapsed"
"2",1,1e-16,3,0.000472354980181977,1,0.888164402962639,0.88830046624908,0.00833207708694952,9.24531951029023,1.21776649554571
"21",20,1e-16,3,0.000472354980181977,1,0.888164402962639,0.888394893268995,0.00833296843209561,9.24531951029023,1.21776649554571
"22",50,1e-16,3,0.000472354980181977,1,0.888164402962639,0.888214810920705,0.00833151321938681,9.24531951029023,1.21776649554571
"23",100,1e-16,3,0.000472354980181977,1,0.888164402962639,0.888248747227467,0.00833108720411984,9.24531951029023,1.21776649554571
"24",1,1e-10,3,0.000472354980181977,1,0.888164402962639,0.888294561856661,0.00833128880377553,9.24531951029023,1.21776649554571
"25",20,1e-10,3,0.000472354980181977,1,0.888164402962639,0.888620136322265,0.00833418525974623,9.24531951029023,1.21776649554571
"26",50,1e-10,3,0.000472354980181977,1,0.888164402962639,0.88840805653836,0.00833279335416967,9.24531951029023,1.21776649554571
"27",100,1e-10,3,0.000472354980181977,1,0.888164402962639,0.88835219250504,0.00833361683077185,9.24531951029023,1.21776649554571
"28",1,1e-05,3,0.000472354980181977,1,0.888164402962639,0.888224943446154,0.00833175030069633,9.24531951029023,1.21776649554571
"29",20,1e-05,3,0.000472354980181977,1,0.888164402962639,0.888180550524156,0.00833127238004816,9.24531951029023,1.21776649554571
"3",50,1e-05,3,0.000270828010482202,2,0.887692047982457,0.888115671735112,0.00832931162172532,9.24613739016065,1.21776649554571
"210",100,1e-05,3,0.000472354980181977,1,0.888164402962639,0.88847523091346,0.0083322471696843,9.24531951029023,1.21776649554571
"211",1,0.01,3,0.01,1,0.888164402962639,0.888215628233195,0.00833133635554409,9.24531951029023,1.21776649554571
"212",20,0.01,3,0.01,1,0.888164402962639,0.888454811865975,0.0083329780067478,9.24531951029023,1.21776649554571
"213",50,0.01,3,0.01,1,0.888164402962639,0.888469782334671,0.00833174927553939,9.24531951029023,1.21776649554571
"214",100,0.01,3,0.01,1,0.888164402962639,0.88843807938082,0.00833148279581978,9.24531951029023,1.21776649554571
