"","minsplit","cp","xval","CP","nsplit","rel error","xerror","xstd","is_lkh","Elapsed"
"24",1,1e-16,3,0.000379235521713964,32,0.806953532766993,0.813579516088736,0.00776227498334209,9.40858403564844,33.081390619278
"25",20,1e-16,3,0.000281787833695005,33,0.80657429724528,0.813369702009593,0.00775591503127253,9.41064586634244,33.081390619278
"241",50,1e-16,3,0.000379235521713964,32,0.806953532766993,0.815350136664753,0.00778401993947991,9.40858403564844,33.081390619278
"242",100,1e-16,3,0.000379235521713964,32,0.806953532766993,0.813603340405382,0.00776414279133124,9.40858403564844,33.081390619278
"243",1,1e-10,3,0.000379235521713964,32,0.806953532766993,0.81666439406408,0.00778085028119776,9.40858403564844,33.081390619278
"251",20,1e-10,3,0.000281787833695005,33,0.80657429724528,0.815958323039641,0.00778049041507216,9.41064586634244,33.081390619278
"244",50,1e-10,3,0.000379235521713964,32,0.806953532766993,0.813716684058736,0.00775475550298025,9.40858403564844,33.081390619278
"252",100,1e-10,3,0.000281787833695005,33,0.80657429724528,0.81513197951377,0.00777499955631585,9.41064586634244,33.081390619278
"245",1,1e-05,3,0.000379235521713964,32,0.806953532766993,0.815001988254861,0.00778361649762861,9.40858403564844,33.081390619278
"246",20,1e-05,3,0.000379235521713964,32,0.806953532766993,0.81351437270997,0.00776582978638937,9.40858403564844,33.081390619278
"253",50,1e-05,3,0.000281787833695005,33,0.80657429724528,0.814783999004394,0.00777980528559893,9.41064586634244,33.081390619278
"247",100,1e-05,3,0.000379235521713964,32,0.806953532766993,0.814919626021753,0.00776954088506754,9.40858403564844,33.081390619278
"2",1,0.01,3,0.01,1,0.909295267881272,0.909655529926452,0.0083940335502264,9.21211071636352,33.081390619278
"21",20,0.01,3,0.01,1,0.909295267881272,0.909421936183101,0.00839291772408108,9.21211071636352,33.081390619278
"22",50,0.01,3,0.01,1,0.909295267881272,0.90966630796883,0.00839365518322912,9.21211071636352,33.081390619278
"23",100,0.01,3,0.01,1,0.909295267881272,0.909701513829015,0.00839592747742663,9.21211071636352,33.081390619278
