"","Epoch","Iteration","cp","gpUtility","acqOptimum","inBounds","Elapsed","Score","train.lkh","errorMessage"
"57",1,57,2.75319405331164e-05,0.0074342081004608,FALSE,TRUE,2.541,-0.987737016904627,0.984731934763136,NA
"58",1,58,3.87234233287447e-05,-0.355545222751737,FALSE,TRUE,2.762,-0.987928667048847,0.985839216846909,NA
"59",1,59,3.66023732966506e-05,-0.0137801875552159,FALSE,TRUE,3.918,-0.987928667048847,0.985839216846909,NA
"60",1,60,2.34334212302568e-05,0.0510232260408587,FALSE,TRUE,2.526,-0.987630302940067,0.984550268297077,NA
"61",1,61,2.87497837754223e-05,0.213398528010976,FALSE,TRUE,2.695,-0.987747486982121,0.984818605383637,NA
"62",1,62,2.54713543281431e-05,-0.264799022082214,FALSE,TRUE,2.551,-0.987431489199234,0.984650630711022,NA
"63",1,63,2.61074351710033e-05,-0.228013928557565,FALSE,TRUE,1.974,-0.987900578984462,0.984848655869806,NA
"64",1,64,3.45013520571473e-05,0.0281325912975323,FALSE,TRUE,3.028,-0.987928667048847,0.985839216846909,NA
"65",1,65,2.954437364519e-05,-0.0163987550119069,FALSE,TRUE,2.823,-0.987747486982121,0.984818605383637,NA
"66",1,66,2.81054939895653e-05,0.183371946483774,FALSE,TRUE,2.878,-0.987454953022186,0.984731934763136,NA
"67",1,67,3.45452385722908e-05,0.0303037556464472,FALSE,TRUE,2.574,-0.987928667048847,0.985839216846909,NA
"68",1,68,3.10079067271654e-05,-0.343974468548225,FALSE,TRUE,2.401,-0.987863345512027,0.984910481814246,NA
"69",1,69,3.76215986524331e-05,-0.375673530677579,FALSE,TRUE,1.602,-0.987464896480939,0.985255698715506,NA
"70",1,70,3.87549285837174e-05,-0.356346558240556,FALSE,TRUE,2.558,-0.987648101806451,0.985439731479601,NA
"71",1,71,3.30281116066598e-05,-0.382721661001475,FALSE,TRUE,2.196,-0.987527945371244,0.984910481814246,NA
"72",1,72,3.32627690245504e-05,-0.372824622217443,FALSE,TRUE,2.109,-0.987917174806321,0.984910481814246,NA
"73",1,73,2.72919068958902e-05,-0.0959046638244195,FALSE,TRUE,2.723,-0.987737016904627,0.984731934763136,NA
"74",1,74,2.37011654530691e-05,0.023010756557053,FALSE,TRUE,2.602,-0.987431489199234,0.984650630711022,NA
"75",1,75,2.7412922189727e-05,-0.0422437725178396,FALSE,TRUE,2.78,-0.987737016904627,0.984731934763136,NA
"76",1,76,2.92261285373675e-05,0.106299465243982,FALSE,TRUE,2.729,-0.987747486982121,0.984818605383637,NA
"77",1,77,3.03481153925751e-05,-0.168828963806006,FALSE,TRUE,2.3,-0.987807610871812,0.984848655869806,NA
"78",1,78,2.62220599859686e-05,-0.2335614001356,FALSE,TRUE,2.259,-0.987900578984462,0.984848655869806,NA
"79",1,79,4.06165125322331e-05,-0.19492473851501,FALSE,TRUE,2.308,-0.987694980254537,0.985519276864643,NA
"80",1,80,3.29716491081856e-05,-0.370718500168816,FALSE,TRUE,2.522,-0.987527945371244,0.984910481814246,NA
"81",1,81,4.14723029526561e-05,-0.139923207723738,FALSE,TRUE,3.796,-0.987694980254537,0.985519276864643,NA
"82",1,82,2.42054799680833e-05,0.0174638819841342,FALSE,TRUE,3.6,-0.987658665535327,0.984574029465777,NA
"83",1,83,2.9841046594002e-05,-0.0497855809965535,FALSE,TRUE,2.068,-0.987884528072179,0.984818605383637,NA
"84",1,84,2.76794669170818e-05,0.0636519291599615,FALSE,TRUE,2.342,-0.987737016904627,0.984731934763136,NA
"85",1,85,3.26615072352444e-05,-0.311564205400131,FALSE,TRUE,2.105,-0.987917174806321,0.984910481814246,NA
"86",1,86,2.82594074658502e-05,0.208313410584584,FALSE,TRUE,2.34,-0.987746142699685,0.984760092439164,NA
"87",1,87,3.49954610767383e-05,-0.00464752950099978,FALSE,TRUE,3.754,-0.987928667048847,0.985839216846909,NA
"88",1,88,3.03639089442634e-05,-0.175187408961744,FALSE,TRUE,2.517,-0.987912020672223,0.984848655869806,NA
"89",1,89,2.80404222858017e-05,0.169719779487699,FALSE,TRUE,2.804,-0.987454953022186,0.984731934763136,NA
"90",1,90,1.77306475155543e-05,0.0101421919604467,FALSE,TRUE,3.212,-0.987427572632705,0.984321496697293,NA
"91",1,91,3.89010428701383e-05,-0.364259355071256,FALSE,TRUE,3.237,-0.987648101806451,0.985439731479601,NA
"92",1,92,3.08760557391078e-05,-0.352705701577583,FALSE,TRUE,2.091,-0.987807610871812,0.984848655869806,NA
"93",1,93,3.33820242368012e-05,-0.315056318317764,FALSE,TRUE,2.117,-0.987990235950503,0.985047202239232,NA
"94",1,94,2.23320664959834e-05,0.127021298480483,FALSE,TRUE,2.567,-0.987431489199234,0.984650630711022,NA
"95",1,95,2.41524401425304e-05,0.0260471849411716,FALSE,TRUE,3.491,-0.987431489199234,0.984650630711022,NA
"96",1,96,2.91417921916473e-05,0.132837228226745,FALSE,TRUE,2.325,-0.987747486982121,0.984818605383637,NA
"97",1,97,2.79813408576525e-05,0.155791097382947,FALSE,TRUE,1.965,-0.987737016904627,0.984731934763136,NA
"98",1,98,3.09975279403748e-05,-0.344822822647607,FALSE,TRUE,2.281,-0.987863345512027,0.984910481814246,NA
"99",1,99,3.19345721827285e-05,-0.260348402336258,FALSE,TRUE,3.336,-0.987908785772448,0.984910481814246,NA
"100",1,100,3.24495215645745e-05,-0.282162640545248,FALSE,TRUE,3.064,-0.987917174806321,0.984910481814246,NA
