"","Epoch","Iteration","number_of_neurons","number_of_layers","gpUtility","acqOptimum","inBounds","Elapsed","Score","train_loss","errorMessage"
"1",0,1,2,1,NA,FALSE,TRUE,179.23,0.000647033170560007,0.000697173671039764,NA
"2",0,2,9,2,NA,FALSE,TRUE,177.661,8.56941633173847e-05,7.01889661286259e-05,NA
"3",0,3,4,1,NA,FALSE,TRUE,123.165999999999,7.20483604709443e-05,6.84071628711536e-05,NA
"4",1,4,2,2,0.710335246057858,TRUE,TRUE,179.589,5.00806778404694e-05,5.4761716342e-05,NA
"5",1,5,1,2,0.541516104513126,FALSE,TRUE,180.555,0.0446371200258085,0.0271807542023012,NA
