"","Epoch","Iteration","num_layers","num_nodes","optim","activation","lr","xi","eps","gpUtility","acqOptimum","inBounds","Elapsed","Score","train.lkh","errorMessage"
"1",0,1,4,3,2,1,0.307747415321227,0.00072918884921819,0.0394158762600273,NA,FALSE,TRUE,1011.87700000001,-7.13848686218262,6.73940300941467,NA
"2",0,2,3,3,2,1,0.47440011272796,0.0391701851785183,0.353212165320292,NA,FALSE,TRUE,2413.518,-7.96077791849772,7.55586926142375,NA
"3",0,3,4,4,1,2,0.233000696264301,0.144934107200243,0.0261462731962092,NA,FALSE,TRUE,1395.106,-7.17747243245443,6.77527832984924,NA
"4",0,4,2,4,1,2,0.404284963714029,0.41877647700021,0.490872209414374,NA,FALSE,TRUE,1577.28599999999,-7.87736399968465,7.28703467051188,NA
"5",0,5,8,6,2,2,0.101912532036006,0.396542100131046,0.216161893564276,NA,FALSE,TRUE,2146.46999999999,-7.37235434850057,6.97201307614644,NA
"6",0,6,9,4,2,2,0.461565349308611,0.185699654738419,0.401429258834105,NA,FALSE,TRUE,686.180999999997,-10.8683274586995,10.4739716847738,NA
"7",0,7,5,9,2,1,0.323339217783813,0.334044497711584,0.0941476398101077,NA,FALSE,TRUE,1078.17999999999,-7.35849730173747,6.96374301115672,NA
"8",0,8,5,5,2,1,0.439445121310768,0.380692033099476,0.237761893009301,NA,FALSE,TRUE,738.638000000006,-7.73750305175781,7.33997774124146,NA
"9",0,9,8,4,2,1,0.421130442685424,0.169661232016515,0.0149526470876299,NA,FALSE,TRUE,2973.37199999999,-7.13410456975301,6.73120681444804,NA
"10",0,10,9,6,2,1,0.444676833985746,0.4871529958467,0.157821412519552,NA,FALSE,TRUE,1610.999,-7.6079584757487,7.21185763676961,NA
"11",0,11,6,2,2,2,0.0736588775215205,0.309839802677743,0.0541648445068859,NA,FALSE,TRUE,2959.25199999999,-7.13135369618734,6.72848904132843,NA
"12",0,12,5,3,1,2,0.49446413276731,0.361510226337705,0.434596176389605,NA,FALSE,TRUE,915.911000000007,-8.15252272288004,7.59921550750732,NA
"13",0,13,6,4,1,2,0.281935310584167,0.498259863881394,0.364679923388176,NA,FALSE,TRUE,1195.12400000001,-7.68785206476847,7.41918563842773,NA
"14",0,14,4,2,2,1,0.168222208464681,0.375551182909403,0.0465260685258545,NA,FALSE,TRUE,1477.584,-7.13129901885986,6.73344477017721,NA
"15",0,15,10,4,2,1,0.400117835706961,0.323681488013826,0.489474464750383,NA,FALSE,TRUE,818.570999999996,-11.0014069875081,10.6034620602926,NA
"16",0,16,8,8,2,2,0.456254602377187,0.406127569589298,0.349867221175227,NA,FALSE,TRUE,777.270000000004,-12.3594919840495,11.9604247411092,NA
"17",0,17,10,7,2,2,0.365271978880628,0.0690918628964573,0.470181885382626,NA,FALSE,TRUE,1147.38100000001,-23.3955624898275,23.4383982022603,NA
"18",0,18,8,5,2,1,0.351690021846374,0.0771630231291056,0.246768704464193,NA,FALSE,TRUE,2714.80500000001,-8.92868518829346,8.52409505844116,NA
"19",0,19,7,5,1,2,0.337361194624263,0.42689710801933,0.192391584010329,NA,FALSE,TRUE,861.065000000002,-7.94457976023356,7.42826863129934,NA
"20",0,20,3,3,1,1,0.131822857897426,0.131397309435997,0.442456675427966,NA,FALSE,TRUE,1072.576,-7.34350538253784,6.92256863911947,NA
"21",0,21,5,2,2,2,0.02817801026979,0.225525727584027,0.317963874591514,NA,FALSE,TRUE,1206.736,-7.14899730682373,6.75247478485107,NA
"22",0,22,3,3,1,2,0.181260122760898,0.150421931324527,0.00983376471092924,NA,FALSE,TRUE,1275.44100000001,-7.15820868810018,6.69433466593425,NA
"23",0,23,9,8,2,1,0.482368116566609,0.277096109259874,0.416085786013864,NA,FALSE,TRUE,1010.045,-20.0464528401693,19.6683611869812,NA
"24",0,24,4,3,1,2,0.345109822335211,0.242581277017016,0.143065724677872,NA,FALSE,TRUE,970.742000000013,-7.37938245137533,6.92846659819285,NA
"25",0,25,6,9,2,1,0.257546206360171,0.0918790263775736,0.0637977544846944,NA,FALSE,TRUE,1050.39599999999,-7.31793133417765,6.92384417851766,NA
"26",0,26,7,7,1,2,0.0351930443587014,0.170330087828916,0.100410034006927,NA,FALSE,TRUE,1396.054,-7.26274696985881,6.86030507087708,NA
"27",0,27,3,7,1,2,0.140853025537054,0.0867670520115644,0.0785128688975237,NA,FALSE,TRUE,1516.40399999999,-7.30485963821411,6.89998404184977,NA
"28",0,28,9,6,2,2,0.300508301939536,0.282483625982422,0.452228822901379,NA,FALSE,TRUE,1629.935,-12.3680451711019,11.9652126630147,NA
"29",0,29,7,6,1,1,0.313771549807,0.105650989499409,0.223222246880177,NA,FALSE,TRUE,1021.92,-9.84515825907389,9.107896844546,NA
"30",0,30,8,6,2,1,0.121637501559057,0.232040790999308,0.202875392616261,NA,FALSE,TRUE,2912.829,-7.54086891810099,7.13887091477712,NA
"31",0,31,2,8,2,1,0.20443658881255,0.0497512294072658,0.165590224717744,NA,FALSE,TRUE,975.19200000001,-7.36371421813965,6.97551544507345,NA
"32",0,32,6,8,1,2,0.264632972278539,0.113968927625101,0.370413488678168,NA,FALSE,TRUE,1177.416,-12.7996638615926,11.8648130893707,NA
"33",0,33,7,8,2,1,0.107020524386317,0.257735559141729,0.46036719431635,NA,FALSE,TRUE,2378.101,-9.78313128153483,9.37798961003621,NA
"34",0,34,9,6,2,1,0.214971072549419,0.473548824102618,0.428437359933741,NA,FALSE,TRUE,721.831000000006,-8.94667625427246,8.55737471580505,NA
"35",0,35,6,5,1,2,0.185227191234007,0.293315711531322,0.339697504586075,NA,FALSE,TRUE,1340.30500000001,-8.2292537689209,7.60318593184153,NA
"36",0,36,10,9,1,1,0.251964700423065,0.193730305386707,0.180700396127068,NA,FALSE,TRUE,1228.53599999999,-12.3606011072795,10.8290664752324,NA
"37",0,37,7,8,2,1,0.3802523491862,0.430658373453189,0.29487014137907,NA,FALSE,TRUE,1422.46400000001,-9.52784220377604,9.13095430533091,NA
"38",0,38,9,6,1,2,0.0114655373935821,0.354639589085709,0.392140083089471,NA,FALSE,TRUE,1893.22900000001,-7.2456382115682,6.84423021475474,NA
"39",0,39,8,5,2,2,0.0594737973678624,0.452985997567885,0.384581868159585,NA,FALSE,TRUE,918.087,-7.38913043340047,6.9916684627533,NA
"40",0,40,4,7,1,2,0.231050124677946,0.263533910217229,0.170470347120427,NA,FALSE,TRUE,1050.781,-7.9808988571167,7.44236894448598,NA
"41",0,41,3,5,1,2,0.0511857949738391,0.215628576457966,0.322371360759717,NA,FALSE,TRUE,1819.38099999999,-7.2589004834493,6.85469925403595,NA
"42",0,42,3,9,1,1,0.0155198545671999,0.318862735785078,0.303149355861824,NA,FALSE,TRUE,1589.39300000001,-7.21692721048991,6.81347119808197,NA
"43",0,43,5,10,1,2,0.388625413917657,0.468723807656206,0.256469757901505,NA,FALSE,TRUE,1118.33200000001,-11.7655487060547,9.88205329577128,NA
"44",0,44,4,4,1,1,0.195850937298313,0.0170238670473918,0.288854587713722,NA,FALSE,TRUE,1483.27800000001,-7.60619735717773,7.15950004259745,NA
"45",0,45,7,9,2,2,0.161489524186868,0.443899185550399,0.269157208413817,NA,FALSE,TRUE,2092.107,-8.10232384999593,7.70103120803833,NA
"46",0,46,5,7,1,1,0.0765072055701632,0.206435873406008,0.276872817322146,NA,FALSE,TRUE,1873.356,-7.73275963465373,7.20471847057343,NA
"47",0,47,6,8,1,1,0.417899665373238,0.052621268259827,0.0861875619832426,NA,FALSE,TRUE,1834.808,-8.77009073893229,8.12635056177775,NA
"48",0,48,2,10,1,2,0.287489527898165,0.0299757831310853,0.135360501690302,NA,FALSE,TRUE,1848.774,-7.69836139678955,7.2802224556605,NA
"49",0,49,8,10,1,1,0.0884188550711377,0.348636317530181,0.116369677030016,NA,FALSE,TRUE,1573.955,-7.90315453211467,7.37832585970561,NA
"50",0,50,5,9,1,1,0.152463052525441,0.126908309266437,0.125338389619719,NA,FALSE,TRUE,1270.618,-8.07589912414551,7.57626032829285,NA
"51",1,51,10,2,2,2,0.454778376731638,0.5,0.207124280358796,0.408680602491389,TRUE,TRUE,681.237999999998,-7.24555985132853,6.85129455725352,NA
"52",1,52,10,2,2,2,0.475129523074522,0.481833897483884,0.189812026278043,0.405385637127587,FALSE,TRUE,1359.55699999999,-7.23818937937419,6.84496557712555,NA
"53",1,53,10,2,2,2,0.428029988885974,0.488967280462139,0.171518545229897,0.405408001318426,FALSE,TRUE,813.951000000001,-7.20666058858236,6.8123437166214,NA
"54",1,54,10,2,2,2,0.468850390342227,0.5,0.166764589459863,0.407703190503782,FALSE,TRUE,883.088000000003,-7.20543797810872,6.81435076395671,NA
"55",1,55,10,2,2,2,0.445878597747457,0.494831470876391,0.192299939872258,0.407612383048202,FALSE,TRUE,1310.36099999999,-7.229079246521,6.83330325285594,NA
"56",1,56,10,2,2,2,0.448789400062527,0.475674552465643,0.223444579893467,0.404202524063836,FALSE,TRUE,1330.61300000001,-7.27615435918172,6.88036421934764,NA
"57",1,57,10,2,2,2,0.427886583319756,0.483999596947955,0.205705013108336,0.406010959300534,FALSE,TRUE,833.235000000001,-7.2434245745341,6.84914497534434,NA
"58",1,58,10,2,2,2,0.484527466535158,0.5,0.214862558848085,0.408343553177261,FALSE,TRUE,1442.17899999999,-7.26362307866414,6.86783663431803,NA
"59",1,59,10,2,2,2,0.447086093851418,0.5,0.172574690102324,0.407617598614233,FALSE,TRUE,912.357000000004,-7.2079078356425,6.81360522905986,NA
"60",1,60,10,2,2,2,0.481279423015829,0.5,0.213075449490326,0.408431050015774,FALSE,TRUE,1496.53999999999,-7.26037311553955,6.86458686987559,NA
"61",1,61,10,2,2,2,0.452145335509426,0.463763464546691,0.188304830899409,0.402243403738488,FALSE,TRUE,763.583999999988,-7.23798656463623,6.84366834163666,NA
"62",1,62,10,2,2,2,0.406158276181915,0.490943455408235,0.240829199607353,0.406114159339789,FALSE,TRUE,711.967999999993,-7.27482954661051,6.88053401311239,NA
"63",1,63,10,2,2,2,0.438002883664925,0.5,0.168721299717295,0.407165702272428,FALSE,TRUE,1405.90999999999,-7.20276737213135,6.81044940153758,NA
"64",1,64,10,2,2,2,0.47349508069496,0.499471405003265,0.179791730497779,0.408187712856862,FALSE,TRUE,1400.717,-7.2203467686971,6.82455317179362,NA
"65",1,65,10,2,2,2,0.452529167506394,0.5,0.202688766158262,0.408656976996375,FALSE,TRUE,716.261999999988,-7.23991378148397,6.84564407666524,NA
"66",1,66,10,2,2,2,0.465139234030576,0.45230487002991,0.177623788252648,0.399626856616445,FALSE,TRUE,1337.45,-7.23283592859904,6.83704956372579,NA
"67",1,67,10,2,2,2,0.439615820345852,0.4799496405975,0.208246282477421,0.405404541388794,FALSE,TRUE,1007.022,-7.25151284535726,6.85727381706238,NA
"68",1,68,10,2,2,2,0.44444419531491,0.491127767138442,0.240811732400635,0.406144445421379,FALSE,TRUE,1218.93400000001,-7.28955284754435,6.89376477400462,NA
"69",1,69,10,2,2,2,0.449471419235726,0.481434585054062,0.229121397693629,0.404995928610031,FALSE,TRUE,780.608000000007,-7.28057845433553,6.88893123467763,NA
"70",1,70,10,2,2,2,0.432805463139408,0.5,0.156965716169185,0.406198832287011,FALSE,TRUE,905.009000000005,-7.1920264561971,6.79759001731873,NA
