"","minsplit","cp","xval","CP","nsplit","rel error","xerror","xstd","is_lkh","Elapsed"
"2",1,1e-16,3,0.000352899973572934,1,0.901225581130928,0.901531374055372,0.00928760112858135,9.12157368955216,1.18725770314535
"21",20,1e-16,3,0.000352899973572934,1,0.901225581130928,0.901280765319796,0.0092859468957079,9.12157368955216,1.18725770314535
"22",50,1e-16,3,0.000352899973572934,1,0.901225581130928,0.901248665637105,0.00928487761484716,9.12157368955216,1.18725770314535
"23",100,1e-16,3,0.000352899973572934,1,0.901225581130928,0.901250881490984,0.00928429342529466,9.12157368955216,1.18725770314535
"24",1,1e-10,3,0.000352899973572934,1,0.901225581130928,0.90141093998944,0.00928521665679196,9.12157368955216,1.18725770314535
"25",20,1e-10,3,0.000352899973572934,1,0.901225581130928,0.901774151682011,0.00928813263506832,9.12157368955216,1.18725770314535
"26",50,1e-10,3,0.000352899973572934,1,0.901225581130928,0.901580612243168,0.00928461313637321,9.12157368955216,1.18725770314535
"27",100,1e-10,3,0.000352899973572934,1,0.901225581130928,0.901696637856696,0.00928829763300242,9.12157368955216,1.18725770314535
"28",1,1e-05,3,0.000352899973572934,1,0.901225581130928,0.901656179916009,0.00928845827479233,9.12157368955216,1.18725770314535
"29",20,1e-05,3,0.000352899973572934,1,0.901225581130928,0.901565832886436,0.00928646689593629,9.12157368955216,1.18725770314535
"210",50,1e-05,3,0.000352899973572934,1,0.901225581130928,0.901255677973586,0.00928468029801349,9.12157368955216,1.18725770314535
"211",100,1e-05,3,0.000352899973572934,1,0.901225581130928,0.901473433368825,0.00928544802412584,9.12157368955216,1.18725770314535
"212",1,0.01,3,0.01,1,0.901225581130928,0.901409192629927,0.00928675909828704,9.12157368955216,1.18725770314535
"213",20,0.01,3,0.01,1,0.901225581130928,0.901324360234484,0.00928583691965253,9.12157368955216,1.18725770314535
"214",50,0.01,3,0.01,1,0.901225581130928,0.901295835036648,0.00928413976392893,9.12157368955216,1.18725770314535
"215",100,0.01,3,0.01,1,0.901225581130928,0.901645690441588,0.00928546763607291,9.12157368955216,1.18725770314535
