"","minsplit","cp","xval","CP","nsplit","rel error","xerror","xstd","is_lkh","Elapsed"
"2",1,1e-16,3,0.000497553474903022,1,0.897644673804396,0.897700391287106,0.00911796733379042,9.14712739925094,56.816727399826
"21",20,1e-16,3,0.000497553474903022,1,0.897644673804396,0.898210672348405,0.00911954659150875,9.14712739925094,56.816727399826
"3",50,1e-16,3,0.000397136732674598,2,0.897147120329493,0.897808768735358,0.00911830525270958,9.161891671905,56.816727399826
"22",100,1e-16,3,0.000497553474903022,1,0.897644673804396,0.897722436521935,0.00911892747494686,9.14712739925094,56.816727399826
"31",1,1e-10,3,0.000397136732674598,2,0.897147120329493,0.897517888898877,0.00911737929478486,9.161891671905,56.816727399826
"23",20,1e-10,3,0.000497553474903022,1,0.897644673804396,0.897839874217962,0.00911887336952034,9.14712739925094,56.816727399826
"24",50,1e-10,3,0.000497553474903022,1,0.897644673804396,0.897898577726056,0.00911975120781726,9.14712739925094,56.816727399826
"25",100,1e-10,3,0.000497553474903022,1,0.897644673804396,0.897879466167071,0.00911910535637767,9.14712739925094,56.816727399826
"26",1,1e-05,3,0.000497553474903022,1,0.897644673804396,0.89788206671863,0.00911891608450006,9.14712739925094,56.816727399826
"27",20,1e-05,3,0.000497553474903022,1,0.897644673804396,0.897765775380541,0.00911789992716977,9.14712739925094,56.816727399826
"28",50,1e-05,3,0.000497553474903022,1,0.897644673804396,0.897687394529209,0.00911736885615116,9.14712739925094,56.816727399826
"29",100,1e-05,3,0.000497553474903022,1,0.897644673804396,0.897754631442424,0.00911815855543084,9.14712739925094,56.816727399826
"210",1,0.01,3,0.01,1,0.897644673804396,0.897743722494114,0.00911774045523256,9.14712739925094,56.816727399826
"211",20,0.01,3,0.01,1,0.897644673804396,0.897740707067816,0.0091181098322485,9.14712739925094,56.816727399826
"212",50,0.01,3,0.01,1,0.897644673804396,0.897840363129347,0.00911760312499545,9.14712739925094,56.816727399826
"213",100,0.01,3,0.01,1,0.897644673804396,0.897776529135924,0.00911742854009522,9.14712739925094,56.816727399826
