"","minsplit","cp","xval","CP","nsplit","rel error","xerror","xstd","is_lkh","Elapsed"
"5",1,1e-16,3,0.000396971212428444,4,0.970994317736273,0.972411649070818,0.00865013543718306,9.05804621944244,50.2587077617645
"4",20,1e-16,3,0.000406010277726516,3,0.971400328014,0.972924109730792,0.00864931933795172,9.06424278219948,50.2587077617645
"41",50,1e-16,3,0.000406010277726516,3,0.971400328014,0.972709510935765,0.00865396439850443,9.06424278219948,50.2587077617645
"42",100,1e-16,3,0.000406010277726516,3,0.971400328014,0.972132027139566,0.0086465166227948,9.06424278219948,50.2587077617645
"43",1,1e-10,3,0.000406010277726516,3,0.971400328014,0.972418955854114,0.00864926537404166,9.06424278219948,50.2587077617645
"44",20,1e-10,3,0.000406010277726516,3,0.971400328014,0.972057907596436,0.00864395946637618,9.06424278219948,50.2587077617645
"45",50,1e-10,3,0.000406010277726516,3,0.971400328014,0.973642171474887,0.0086586834487338,9.06424278219948,50.2587077617645
"51",100,1e-10,3,0.000396971212428444,4,0.970994317736273,0.972221635930478,0.00865156337315075,9.05804621944244,50.2587077617645
"46",1,1e-05,3,0.000406010277726516,3,0.971400328014,0.973790514854225,0.00866123813433189,9.06424278219948,50.2587077617645
"52",20,1e-05,3,0.000396971212428444,4,0.970994317736273,0.972834200332822,0.00864304528901996,9.05804621944244,50.2587077617645
"47",50,1e-05,3,0.000406010277726516,3,0.971400328014,0.972025979369129,0.00864615249556877,9.06424278219948,50.2587077617645
"48",100,1e-05,3,0.000406010277726516,3,0.971400328014,0.972434699058054,0.0086485725822883,9.06424278219948,50.2587077617645
"2",1,0.01,3,0.01,1,0.981469427244828,0.981550576165834,0.00873516897949409,9.10485810001735,50.2587077617645
"21",20,0.01,3,0.01,1,0.981469427244828,0.981671185537416,0.0087353998516774,9.10485810001735,50.2587077617645
"22",50,0.01,3,0.01,1,0.981469427244828,0.981639978350901,0.00873638023750793,9.10485810001735,50.2587077617645
"23",100,0.01,3,0.01,1,0.981469427244828,0.98161116945688,0.00873598713442122,9.10485810001735,50.2587077617645
