"","minsplit","cp","xval","CP","nsplit","rel error","xerror","xstd","is_lkh","Elapsed"
"2",1,1e-16,3,0.000377315668883683,1,0.886078633303114,0.886246825610987,0.0082401519169561,9.24437157987541,1.05953404108683
"21",20,1e-16,3,0.000377315668883683,1,0.886078633303114,0.88611214641864,0.00823897914726073,9.24437157987541,1.05953404108683
"22",50,1e-16,3,0.000377315668883683,1,0.886078633303114,0.886590702757677,0.00824213695051101,9.24437157987541,1.05953404108683
"23",100,1e-16,3,0.000377315668883683,1,0.886078633303114,0.886178328475411,0.00823897281533202,9.24437157987541,1.05953404108683
"24",1,1e-10,3,0.000377315668883683,1,0.886078633303114,0.886157932405507,0.00823932682309847,9.24437157987541,1.05953404108683
"25",20,1e-10,3,0.000377315668883683,1,0.886078633303114,0.886165093880914,0.00823979196162986,9.24437157987541,1.05953404108683
"26",50,1e-10,3,0.000377315668883683,1,0.886078633303114,0.886159267575674,0.00823914466858777,9.24437157987541,1.05953404108683
"27",100,1e-10,3,0.000377315668883683,1,0.886078633303114,0.886280811271975,0.00824033789594255,9.24437157987541,1.05953404108683
"28",1,1e-05,3,0.000377315668883683,1,0.886078633303114,0.886150496401815,0.00823852906844918,9.24437157987541,1.05953404108683
"29",20,1e-05,3,0.000377315668883683,1,0.886078633303114,0.886418193609409,0.00824205432689598,9.24437157987541,1.05953404108683
"210",50,1e-05,3,0.000377315668883683,1,0.886078633303114,0.886110524326216,0.0082385891251444,9.24437157987541,1.05953404108683
"211",100,1e-05,3,0.000377315668883683,1,0.886078633303114,0.886334122521127,0.00823969162524338,9.24437157987541,1.05953404108683
"212",1,0.01,3,0.01,1,0.886078633303114,0.886227432748478,0.00823964409973333,9.24437157987541,1.05953404108683
"213",20,0.01,3,0.01,1,0.886078633303114,0.886197181519608,0.00823975594271681,9.24437157987541,1.05953404108683
"214",50,0.01,3,0.01,1,0.886078633303114,0.886177806603539,0.00823898450484386,9.24437157987541,1.05953404108683
"215",100,0.01,3,0.01,1,0.886078633303114,0.88631654052913,0.00823993514764508,9.24437157987541,1.05953404108683
