"","minsplit","cp","xval","CP","nsplit","rel error","xerror","xstd","is_lkh","Elapsed"
"2",1,1e-16,3,0.000323535581340263,1,0.908452546608963,0.90854657372638,0.0086821949084498,9.11536381746215,29.2614009380341
"21",20,1e-16,3,0.000323535581340263,1,0.908452546608963,0.908669365446425,0.00868286916502595,9.11536381746215,29.2614009380341
"22",50,1e-16,3,0.000323535581340263,1,0.908452546608963,0.908693070867413,0.00868284036049177,9.11536381746215,29.2614009380341
"23",100,1e-16,3,0.000323535581340263,1,0.908452546608963,0.908734294671242,0.00868260596040906,9.11536381746215,29.2614009380341
"24",1,1e-10,3,0.000323535581340263,1,0.908452546608963,0.908604858239529,0.00868218852166079,9.11536381746215,29.2614009380341
"25",20,1e-10,3,0.000323535581340263,1,0.908452546608963,0.908656088272949,0.00868344535116648,9.11536381746215,29.2614009380341
"26",50,1e-10,3,0.000323535581340263,1,0.908452546608963,0.908621257012937,0.00868400792729695,9.11536381746215,29.2614009380341
"27",100,1e-10,3,0.000323535581340263,1,0.908452546608963,0.909198141677512,0.00868649200435758,9.11536381746215,29.2614009380341
"28",1,1e-05,3,0.000323535581340263,1,0.908452546608963,0.908632764165698,0.00868283180711822,9.11536381746215,29.2614009380341
"29",20,1e-05,3,0.000323535581340263,1,0.908452546608963,0.908682531110594,0.00868209726190723,9.11536381746215,29.2614009380341
"210",50,1e-05,3,0.000323535581340263,1,0.908452546608963,0.908704407220198,0.00868262104071531,9.11536381746215,29.2614009380341
"211",100,1e-05,3,0.000323535581340263,1,0.908452546608963,0.908526816476195,0.00868245196472054,9.11536381746215,29.2614009380341
"212",1,0.01,3,0.01,1,0.908452546608963,0.908617362769345,0.0086826272199142,9.11536381746215,29.2614009380341
"213",20,0.01,3,0.01,1,0.908452546608963,0.908559235417522,0.00868197797108348,9.11536381746215,29.2614009380341
"214",50,0.01,3,0.01,1,0.908452546608963,0.908469487671077,0.00868195877590445,9.11536381746215,29.2614009380341
"215",100,0.01,3,0.01,1,0.908452546608963,0.90854561377422,0.00868229510536755,9.11536381746215,29.2614009380341
