"","minsplit","cp","xval","CP","nsplit","rel error","xerror","xstd","is_lkh","Elapsed"
"2",1,1e-16,3,0.0003793556879149,1,0.896562660140957,0.896632163169549,0.00914755787317761,9.13874972867222,1.19974024295807
"21",20,1e-16,3,0.0003793556879149,1,0.896562660140957,0.896630693664606,0.009148200465226,9.13874972867222,1.19974024295807
"22",50,1e-16,3,0.0003793556879149,1,0.896562660140957,0.896802422999991,0.00914859610444938,9.13874972867222,1.19974024295807
"23",100,1e-16,3,0.0003793556879149,1,0.896562660140957,0.897081041998162,0.00915288918181472,9.13874972867222,1.19974024295807
"24",1,1e-10,3,0.0003793556879149,1,0.896562660140957,0.896853666206164,0.00915022092400897,9.13874972867222,1.19974024295807
"25",20,1e-10,3,0.0003793556879149,1,0.896562660140957,0.89668116648161,0.00914800287966594,9.13874972867222,1.19974024295807
"26",50,1e-10,3,0.0003793556879149,1,0.896562660140957,0.896787244630373,0.00915016166817487,9.13874972867222,1.19974024295807
"27",100,1e-10,3,0.0003793556879149,1,0.896562660140957,0.896951671168992,0.00915286948517218,9.13874972867222,1.19974024295807
"28",1,1e-05,3,0.0003793556879149,1,0.896562660140957,0.896592207411607,0.00914771258963998,9.13874972867222,1.19974024295807
"29",20,1e-05,3,0.0003793556879149,1,0.896562660140957,0.896769942696457,0.00914818665474772,9.13874972867222,1.19974024295807
"210",50,1e-05,3,0.0003793556879149,1,0.896562660140957,0.896902292457078,0.0091488635028117,9.13874972867222,1.19974024295807
"211",100,1e-05,3,0.0003793556879149,1,0.896562660140957,0.896963769536762,0.00915048756530432,9.13874972867222,1.19974024295807
"212",1,0.01,3,0.01,1,0.896562660140957,0.89672009653347,0.00914831803876362,9.13874972867222,1.19974024295807
"213",20,0.01,3,0.01,1,0.896562660140957,0.8967054439469,0.00915048195181029,9.13874972867222,1.19974024295807
"214",50,0.01,3,0.01,1,0.896562660140957,0.896689755532653,0.00914799858128484,9.13874972867222,1.19974024295807
"215",100,0.01,3,0.01,1,0.896562660140957,0.89671847829124,0.00914959477587811,9.13874972867222,1.19974024295807
