"","minsplit","cp","xval","CP","nsplit","rel error","xerror","xstd","is_lkh","Elapsed"
"2",1,1e-16,3,0.000304019494427706,1,0.894708575079692,0.89491042029703,0.00847783245098414,9.23217546630206,1.72585923274358
"21",20,1e-16,3,0.000304019494427706,1,0.894708575079692,0.894814109586262,0.00847621388735687,9.23217546630206,1.72585923274358
"22",50,1e-16,3,0.000304019494427706,1,0.894708575079692,0.89472723865977,0.00847627222652512,9.23217546630206,1.72585923274358
"23",100,1e-16,3,0.000304019494427706,1,0.894708575079692,0.894911233571902,0.00847805840445436,9.23217546630206,1.72585923274358
"24",1,1e-10,3,0.000304019494427706,1,0.894708575079692,0.895168943246802,0.00848164466860581,9.23217546630206,1.72585923274358
"25",20,1e-10,3,0.000304019494427706,1,0.894708575079692,0.894880890923533,0.00847669370521521,9.23217546630206,1.72585923274358
"26",50,1e-10,3,0.000304019494427706,1,0.894708575079692,0.89495919543696,0.00847979326628506,9.23217546630206,1.72585923274358
"27",100,1e-10,3,0.000304019494427706,1,0.894708575079692,0.894842973528102,0.00847676048435948,9.23217546630206,1.72585923274358
"28",1,1e-05,3,0.000304019494427706,1,0.894708575079692,0.894862466830326,0.00847759963232,9.23217546630206,1.72585923274358
"29",20,1e-05,3,0.000304019494427706,1,0.894708575079692,0.894809612620573,0.00847645247577305,9.23217546630206,1.72585923274358
"210",50,1e-05,3,0.000304019494427706,1,0.894708575079692,0.894820319277434,0.00847728365311221,9.23217546630206,1.72585923274358
"211",100,1e-05,3,0.000304019494427706,1,0.894708575079692,0.894815506516357,0.00847653691511031,9.23217546630206,1.72585923274358
"212",1,0.01,3,0.01,1,0.894708575079692,0.894840847396426,0.00847682479652548,9.23217546630206,1.72585923274358
"213",20,0.01,3,0.01,1,0.894708575079692,0.894790265743513,0.0084764038950289,9.23217546630206,1.72585923274358
"214",50,0.01,3,0.01,1,0.894708575079692,0.89486746421152,0.00847658730930168,9.23217546630206,1.72585923274358
"215",100,0.01,3,0.01,1,0.894708575079692,0.894783322671332,0.00847728857752849,9.23217546630206,1.72585923274358
