"","Epoch","Iteration","num_layers","num_nodes","optim","activation","lr","xi","eps","gpUtility","acqOptimum","inBounds","Elapsed","Score","train.lkh","errorMessage"
"1",0,1,2,8,1,2,0.171480166830297,0.40564077628369,0.125521987200045,NA,FALSE,TRUE,1783.309,-7.42102400461833,7.26906088987986,NA
"2",0,2,8,4,1,2,0.484098238249717,0.0738630205960362,0.411136270296993,NA,FALSE,TRUE,1657.037,-10.4621734619141,10.0614151954651,NA
"3",0,3,10,10,1,2,0.0248478487668763,0.192324028623261,0.316712243660731,NA,FALSE,TRUE,2491.878,-7.9757711092631,7.84584355354309,NA
"4",0,4,8,9,1,2,0.182998715973663,0.186566426160425,0.0493938882136717,NA,FALSE,TRUE,1741.377,-8.1252555847168,7.84418280919393,NA
"5",0,5,6,9,1,2,0.196285157208877,0.485329513725446,0.164907588979986,NA,FALSE,TRUE,1792.436,-8.17392826080322,7.90222915013631,NA
"6",0,6,9,9,2,1,0.396302077352811,0.163041731437261,0.46432204300072,NA,FALSE,TRUE,2428.813,-28.6599260965983,28.5300963719686,NA
"7",0,7,7,8,1,2,0.11716022116485,0.226916674771928,0.258556246342778,NA,FALSE,TRUE,1702.836,-8.55741596221924,8.32859822114309,NA
"8",0,8,7,8,1,2,0.424385824251294,0.346695667947643,0.226575071475963,NA,FALSE,TRUE,1664.565,-10.9510396321615,9.97311242421468,NA
"9",0,9,2,7,1,2,0.0887645237842298,0.258649508745293,0.0152919793363253,NA,FALSE,TRUE,2021.566,-7.24037075042725,7.11182483037313,NA
"10",0,10,6,6,1,2,0.141045849953298,0.366538078571466,0.0847476377530256,NA,FALSE,TRUE,1608.403,-7.53414312998454,7.34039974212646,NA
"11",0,11,4,9,2,2,0.409337031462092,0.206786280738015,0.383056175815,NA,FALSE,TRUE,1334.777,-12.5919351577759,12.6394233703613,NA
"12",0,12,7,3,2,1,0.361979609490554,0.296832614287268,0.0250989037194813,NA,FALSE,TRUE,3101.23,-7.23416153589884,7.10497665405273,NA
"13",0,13,6,7,2,1,0.100600293607968,0.419378335172951,0.427728073627804,NA,FALSE,TRUE,1498.197,-8.10001564025879,7.97291831175486,NA
"14",0,14,10,7,2,1,0.265574311605415,0.101483262984402,0.107724203593534,NA,FALSE,TRUE,1631.331,-7.80552021662394,7.68804204463959,NA
"15",0,15,9,10,1,1,0.282383043932532,0.0154650061922439,0.177574363529857,NA,FALSE,TRUE,2184.498,-12.3640880584717,11.722899278005,NA
"16",0,16,8,6,2,2,0.21965370808899,0.435494445046061,0.449291103312135,NA,FALSE,TRUE,2056.92,-9.31361293792725,9.18404014905294,NA
"17",0,17,5,3,1,2,0.305198658401241,0.336484788171219,0.200387117172795,NA,FALSE,TRUE,1705.85,-7.44321250915527,7.29649583498637,NA
"18",0,18,4,2,1,1,0.347055903285836,0.146807879798871,0.0636380733922124,NA,FALSE,TRUE,1507.063,-7.31100749969482,7.16555229822795,NA
"19",0,19,3,8,1,1,0.33971572983537,0.0177084473471041,0.278784391604859,NA,FALSE,TRUE,2161.453,-9.1770133972168,8.76106715202332,NA
"20",0,20,5,7,1,1,0.0681254332459866,0.38203688012436,0.149623049470392,NA,FALSE,TRUE,2140.326,-7.42049249013265,7.26459769407908,NA
"21",0,21,4,2,2,1,0.0490668792476572,0.237196141584718,0.210087166848098,NA,FALSE,TRUE,1767.214,-7.24243036905925,7.11442188421885,NA
"22",0,22,8,6,2,1,0.31608146479648,0.0787594692592393,0.29088233596849,NA,FALSE,TRUE,2940.781,-10.4006547927856,10.2675232092539,NA
"23",0,23,3,4,1,1,0.0145957769594679,0.0493659126004786,0.403120702816523,NA,FALSE,TRUE,2040.54,-7.26301797231038,7.13383626937866,NA
"24",0,24,5,5,1,1,0.152296786380175,0.0377760136907455,0.353893240444449,NA,FALSE,TRUE,1834.052,-8.10169092814128,7.87648773193359,NA
"25",0,25,5,4,2,2,0.246551427307131,0.441993607990298,0.042497178146732,NA,FALSE,TRUE,1731.793,-7.23590882619222,7.10813053448995,NA
"26",0,26,3,5,2,2,0.057844889163207,0.468260982848733,0.121176175791334,NA,FALSE,TRUE,1886.868,-7.23873360951742,7.11077678203583,NA
"27",0,27,4,5,2,1,0.298778612276874,0.129245067775628,0.244804084391944,NA,FALSE,TRUE,1273.406,-7.88225666681925,7.75644365946452,NA
"28",0,28,3,5,2,2,0.233722405948793,0.272653463638562,0.311196049751743,NA,FALSE,TRUE,1299.945,-7.66003290812175,7.53397222359975,NA
"29",0,29,7,3,2,1,0.467143932949475,0.120658622454357,0.360583362711623,NA,FALSE,TRUE,2360.246,-8.82881768544515,8.69994211196899,NA
"30",0,30,9,3,2,1,0.49116341864461,0.321088124528615,0.478923854399909,NA,FALSE,TRUE,1247.434,-9.6367301940918,9.5567901134491,NA
"31",0,31,6,6,2,1,0.389989413353396,0.297161723923637,0.498541395758366,NA,FALSE,TRUE,1245.556,-12.4050738016764,12.4398688475291,NA
"32",0,32,9,4,2,2,0.453235582369416,0.483999425472575,0.330454549584829,NA,FALSE,TRUE,1314.792,-8.29331302642822,8.1656387646993,NA
"33",1,33,10,4,2,1,0.005,0.5,0.206487596059999,0.460878636535615,TRUE,TRUE,7572.937,-7.23488299051921,7.10684903462728,NA
"34",1,34,10,2,2,1,0.042568297069854,0.429498392000816,0.205175953137135,0.423917817651584,FALSE,TRUE,8766.734,-7.24389807383219,7.11496555805206,NA
"35",1,35,10,2,2,1,0.005,0.5,0.217083611457983,0.433876136240612,FALSE,TRUE,7695.114,-7.2317476272583,7.10418772697449,NA
"36",1,36,10,2,2,1,0.0224956985382162,0.5,0.163263475595348,0.428412201467347,FALSE,TRUE,3368.999,-7.23379357655843,7.10659217834473,NA
"37",1,37,10,2,2,1,0.005,0.5,0.184960961353645,0.431844448396944,FALSE,TRUE,8836.082,-7.231582959493,7.10355552037557,NA
"38",1,38,10,2,2,1,0.005,0.46130821779456,0.231755265165995,0.432630187251331,FALSE,TRUE,7316.342,-7.23230075836182,7.10459836324056,NA
"39",1,39,10,2,2,1,0.005,0.5,0.205963066381207,0.433131255337549,FALSE,TRUE,7887.37,-7.23153018951416,7.10422162214915,NA
"40",1,40,10,2,2,1,0.005,0.5,0.162656454586181,0.430638725870201,FALSE,TRUE,8822.354,-7.23133643468221,7.10402087370555,NA
"41",1,41,10,2,2,1,0.0338480346959886,0.5,0.173033869050626,0.427472991585557,FALSE,TRUE,2513.184,-7.2361102104187,7.10862708091736,NA
"42",1,42,10,2,2,1,0.00770436577043243,0.5,0.199086675630093,0.432349818040765,FALSE,TRUE,8843.634,-7.23236687978109,7.10394048690796,NA
"43",1,43,10,2,2,1,0.0128506064026471,0.5,0.150054949856373,0.428995146593599,FALSE,TRUE,5047.483,-7.23215866088867,7.10465955734253,NA
"44",1,44,10,2,2,1,0.00628339711759209,0.5,0.178916461164928,0.43133957039409,FALSE,TRUE,7458.253,-7.23166704177856,7.10381495952606,NA
"45",1,45,10,2,2,1,0.0277367895234519,0.457877243738253,0.179538764730369,0.426177984469782,FALSE,TRUE,2714.363,-7.23616202672323,7.10882929960887,NA
