"","Epoch","Iteration","number_of_neurons","number_of_layers","gpUtility","acqOptimum","inBounds","Elapsed","Score","train_loss","errorMessage"
"1",0,1,2,1,NA,FALSE,TRUE,179.039,0.00203530623327879,0.00220249368674672,NA
"2",0,2,8,1,NA,FALSE,TRUE,179.983,0.00539437551087758,0.00236340219889826,NA
"3",0,3,7,2,NA,FALSE,TRUE,114.254,4.69883887490141e-05,4.30994401540374e-05,NA
"4",1,4,1,1,0.520379172949288,FALSE,TRUE,168.263,0.00282350611271056,0.00131339598446942,NA
"5",1,5,10,1,0.520379173075892,FALSE,TRUE,174.654,5.68780817047809e-05,5.22920980074559e-05,NA
"6",2,6,8,2,0.52030948472512,TRUE,TRUE,168.978,0.00137598970771554,0.000104819951411628,NA
"7",2,7,10,2,0.230261500997262,FALSE,TRUE,172.412,7.2954710049089e-05,9.33345208977698e-05,NA
