"","minsplit","cp","xval","CP","nsplit","rel error","xerror","xstd","is_lkh","Elapsed"
"5",1,1e-16,3,0.000601819391028906,4,0.96761342904487,0.968893951733636,0.00875100410248956,9.04730710976823,1.39711748758952
"51",20,1e-16,3,0.000601819391028906,4,0.96761342904487,0.969441512233217,0.00874909766449018,9.04730710976823,1.39711748758952
"52",50,1e-16,3,0.000601819391028906,4,0.96761342904487,0.970195223100006,0.00875666620828926,9.04730710976823,1.39711748758952
"53",100,1e-16,3,0.000601819391028906,4,0.96761342904487,0.969355067012761,0.00874644526485222,9.04730710976823,1.39711748758952
"54",1,1e-10,3,0.000601819391028906,4,0.96761342904487,0.968939248498931,0.00874527984719726,9.04730710976823,1.39711748758952
"55",20,1e-10,3,0.000601819391028906,4,0.96761342904487,0.969171119784182,0.00874887480667699,9.04730710976823,1.39711748758952
"56",50,1e-10,3,0.000601819391028906,4,0.96761342904487,0.968976673662786,0.00874605629262392,9.04730710976823,1.39711748758952
"6",100,1e-10,3,0.00023444666474315,5,0.967011609653841,0.968651887352233,0.00874235877335687,9.04811625070047,1.39711748758952
"57",1,1e-05,3,0.000601819391028906,4,0.96761342904487,0.969663762325829,0.00874866579197328,9.04730710976823,1.39711748758952
"61",20,1e-05,3,0.00021947168887982,5,0.967011609653841,0.969248092086019,0.00874819062444193,9.04811625070047,1.39711748758952
"58",50,1e-05,3,0.000601819391028906,4,0.96761342904487,0.968835230537576,0.00874571798572412,9.04730710976823,1.39711748758952
"59",100,1e-05,3,0.000601819391028906,4,0.96761342904487,0.969088131956958,0.00874249524016943,9.04730710976823,1.39711748758952
"3",1,0.01,3,0.01,2,0.970889879123279,0.980214170352495,0.0088481478056664,9.06031225646614,1.39711748758952
"31",20,0.01,3,0.01,2,0.970889879123279,0.975585458060553,0.00881496449655221,9.06031225646614,1.39711748758952
"32",50,0.01,3,0.01,2,0.970889879123279,0.979594538789607,0.00884902118278814,9.06031225646614,1.39711748758952
"33",100,0.01,3,0.01,2,0.970889879123279,0.971509366709931,0.00876118412789865,9.06031225646614,1.39711748758952
