"","minsplit","cp","xval","CP","nsplit","rel error","xerror","xstd","is_lkh","Elapsed"
"2",1,1e-16,3,0.000693368552240889,1,0.905014477576284,0.905060317790385,0.00865218016479429,9.12842578099778,44.4948084354401
"4",20,1e-16,3,0.000306382846331943,3,0.903758763470627,0.904989735845369,0.00865181076175135,9.1504884002998,44.4948084354401
"3",50,1e-16,3,0.00056234555341635,2,0.904321109024043,0.905091938489018,0.00865368663126948,9.12942969763765,44.4948084354401
"21",100,1e-16,3,0.000693368552240889,1,0.905014477576284,0.905539212713232,0.00865807596908751,9.12842578099778,44.4948084354401
"41",1,1e-10,3,0.000306382846331943,3,0.903758763470627,0.90480802153078,0.00865064767092073,9.1504884002998,44.4948084354401
"22",20,1e-10,3,0.000693368552240889,1,0.905014477576284,0.905198755104482,0.00865479790778778,9.12842578099778,44.4948084354401
"23",50,1e-10,3,0.000693368552240889,1,0.905014477576284,0.905356603095385,0.00865586471534685,9.12842578099778,44.4948084354401
"31",100,1e-10,3,0.00056234555341635,2,0.904321109024043,0.905292005113655,0.00865119011414149,9.12942969763765,44.4948084354401
"42",1,1e-05,3,0.000306382846331943,3,0.903758763470627,0.905089291610334,0.00865469292535155,9.1504884002998,44.4948084354401
"24",20,1e-05,3,0.000693368552240889,1,0.905014477576284,0.905212295484733,0.00865300434634002,9.12842578099778,44.4948084354401
"25",50,1e-05,3,0.000693368552240889,1,0.905014477576284,0.905170516057327,0.00865460692967942,9.12842578099778,44.4948084354401
"26",100,1e-05,3,0.000693368552240889,1,0.905014477576284,0.905261757834891,0.00865331666033997,9.12842578099778,44.4948084354401
"27",1,0.01,3,0.01,1,0.905014477576284,0.905217986386169,0.00865339294445786,9.12842578099778,44.4948084354401
"28",20,0.01,3,0.01,1,0.905014477576284,0.905073544196084,0.00865296408263412,9.12842578099778,44.4948084354401
"29",50,0.01,3,0.01,1,0.905014477576284,0.905045520179551,0.00865324563378629,9.12842578099778,44.4948084354401
"210",100,0.01,3,0.01,1,0.905014477576284,0.9051905073556,0.00865302395983781,9.12842578099778,44.4948084354401
