"","minsplit","cp","xval","CP","nsplit","rel error","xerror","xstd","is_lkh","Elapsed"
"23",1,1e-16,3,0.000346980594540086,34,0.804032346409636,0.812916309038043,0.00775629079542828,9.42841002058505,46.1794946193695
"24",20,1e-16,3,0.000234437970996405,35,0.803685365815096,0.812213489422769,0.00773906096176082,9.42850342420815,46.1794946193695
"22",50,1e-16,3,0.000389272642837505,33,0.804421619052473,0.812771679043911,0.0077409044881149,9.42847113159797,46.1794946193695
"21",100,1e-16,3,0.000389272642837505,32,0.804858471599907,0.81252398268758,0.00774186248446294,9.41863424045466,46.1794946193695
"211",1,1e-10,3,0.00043685254743364,32,0.804858471599907,0.81320529032554,0.0077371791658543,9.41863424045466,46.1794946193695
"212",20,1e-10,3,0.00043685254743364,32,0.804858471599907,0.812902086107418,0.00774990878643176,9.41863424045466,46.1794946193695
"213",50,1e-10,3,0.00043685254743364,32,0.804858471599907,0.812249938909774,0.00773708177820557,9.41863424045466,46.1794946193695
"221",100,1e-10,3,0.000346980594540086,33,0.804469198957069,0.812938560398322,0.0077410949173234,9.41857393166724,46.1794946193695
"231",1,1e-05,3,0.000346980594540086,34,0.804032346409636,0.812104639383446,0.00776115589421538,9.42841002058505,46.1794946193695
"232",20,1e-05,3,0.000346980594540086,34,0.804032346409636,0.811806674869444,0.00774029052044141,9.42841002058505,46.1794946193695
"214",50,1e-05,3,0.00043685254743364,32,0.804858471599907,0.812168668850178,0.00775457528418683,9.41863424045466,46.1794946193695
"222",100,1e-05,3,0.000346980594540086,33,0.804469198957069,0.813687996997261,0.0077627610589787,9.41857393166724,46.1794946193695
"2",1,0.01,3,0.01,1,0.904327477599446,0.904687262508535,0.00843527009099761,9.22808536500473,46.1794946193695
"25",20,0.01,3,0.01,1,0.904327477599446,0.904412990819934,0.00843291037557417,9.22808536500473,46.1794946193695
"26",50,0.01,3,0.01,1,0.904327477599446,0.904427855298742,0.0084322471888648,9.22808536500473,46.1794946193695
"27",100,0.01,3,0.01,1,0.904327477599446,0.904379619573258,0.00843244065226786,9.22808536500473,46.1794946193695
