"","minsplit","cp","xval","CP","nsplit","rel error","xerror","xstd","is_lkh","Elapsed"
"4",1,1e-16,3,0.00056738650890595,3,0.971468032335491,0.972954309803358,0.00869790771351812,9.06443698490127,46.8435394763947
"5",20,1e-16,3,0.000336246240785501,4,0.970900645826585,0.972849820677639,0.00869281737616818,9.05810372868187,46.8435394763947
"41",50,1e-16,3,0.00056738650890595,3,0.971468032335491,0.97278196562606,0.00869803908473324,9.06443698490127,46.8435394763947
"42",100,1e-16,3,0.00056738650890595,3,0.971468032335491,0.972714042122804,0.00868199371938461,9.06443698490127,46.8435394763947
"43",1,1e-10,3,0.00056738650890595,3,0.971468032335491,0.973385840209379,0.00869373720562884,9.06443698490127,46.8435394763947
"44",20,1e-10,3,0.00056738650890595,3,0.971468032335491,0.973112158210177,0.00868862359833037,9.06443698490127,46.8435394763947
"51",50,1e-10,3,0.000336246240785501,4,0.970900645826585,0.972992011007994,0.00869565438339912,9.05810372868187,46.8435394763947
"45",100,1e-10,3,0.00056738650890595,3,0.971468032335491,0.973690568215176,0.0087044517833,9.06443698490127,46.8435394763947
"46",1,1e-05,3,0.00056738650890595,3,0.971468032335491,0.972820856520109,0.00870150902744286,9.06443698490127,46.8435394763947
"47",20,1e-05,3,0.00056738650890595,3,0.971468032335491,0.973648209960373,0.00868858568740707,9.06443698490127,46.8435394763947
"48",50,1e-05,3,0.00056738650890595,3,0.971468032335491,0.972473704256724,0.00868276413790068,9.06443698490127,46.8435394763947
"49",100,1e-05,3,0.00056738650890595,3,0.971468032335491,0.973001172614444,0.008701180033104,9.06443698490127,46.8435394763947
"2",1,0.01,3,0.01,1,0.982326749129012,0.9825713138699,0.00879216226625052,9.10674342867005,46.8435394763947
"21",20,0.01,3,0.01,1,0.982326749129012,0.982387004068857,0.00878935452605338,9.10674342867005,46.8435394763947
"22",50,0.01,3,0.01,1,0.982326749129012,0.982617457911739,0.00879113437327608,9.10674342867005,46.8435394763947
"23",100,0.01,3,0.01,1,0.982326749129012,0.982361185477419,0.0087896628646268,9.10674342867005,46.8435394763947
