"","minsplit","cp","xval","CP","nsplit","rel error","xerror","xstd","is_lkh","Elapsed"
"5",1,1e-16,3,0.000273481622255637,4,0.9705923213095,0.972677377735125,0.00871976203256495,9.03892756266052,1.50406314929326
"51",20,1e-16,3,0.000273481622255637,4,0.9705923213095,0.972564400455451,0.00871485515455576,9.03892756266052,1.50406314929326
"4",50,1e-16,3,0.000543574798981389,3,0.971135896108481,0.972371791804574,0.00871213842462485,9.0389111761137,1.50406314929326
"52",100,1e-16,3,0.000273481622255637,4,0.9705923213095,0.971875698003688,0.00870944025532504,9.03892756266052,1.50406314929326
"53",1,1e-10,3,0.000273481622255637,4,0.9705923213095,0.972433489171322,0.0087257291875831,9.03892756266052,1.50406314929326
"41",20,1e-10,3,0.000543574798981389,3,0.971135896108481,0.97214293353242,0.00871415922800514,9.0389111761137,1.50406314929326
"54",50,1e-10,3,0.000273481622255637,4,0.9705923213095,0.972191088602337,0.00871110312258282,9.03892756266052,1.50406314929326
"42",100,1e-10,3,0.000543574798981389,3,0.971135896108481,0.972469825394288,0.00871104083210198,9.0389111761137,1.50406314929326
"43",1,1e-05,3,0.000543574798981389,3,0.971135896108481,0.97259311897097,0.00871611587038441,9.0389111761137,1.50406314929326
"55",20,1e-05,3,0.000273481622255637,4,0.9705923213095,0.973414524225487,0.00872490037106121,9.03892756266052,1.50406314929326
"44",50,1e-05,3,0.000543574798981389,3,0.971135896108481,0.972844794762395,0.00871793689611818,9.0389111761137,1.50406314929326
"6",100,1e-05,3,0.000264212493456511,5,0.970318839687244,0.972376179298121,0.00871451339105779,9.03603575916367,1.50406314929326
"3",1,0.01,3,0.01,2,0.973629862954816,0.978718443186396,0.00878279135926674,9.05673989286337,1.50406314929326
"31",20,0.01,3,0.01,2,0.973629862954816,0.98177098849029,0.00882483740308099,9.05673989286337,1.50406314929326
"32",50,0.01,3,0.01,2,0.973629862954816,0.979063467350378,0.00878751507827128,9.05673989286337,1.50406314929326
"33",100,0.01,3,0.01,2,0.973629862954816,0.978602033091296,0.0087720306591958,9.05673989286337,1.50406314929326
