"","minsplit","cp","xval","CP","nsplit","rel error","xerror","xstd","is_lkh","Elapsed"
"5",1,1e-16,3,0.000536959115418076,4,0.96914891457203,0.971134451103675,0.00887537311381435,9.03342863588682,49.0580353736877
"51",20,1e-16,3,0.000536959115418076,4,0.96914891457203,0.97214140391472,0.00887059157243445,9.03342863588682,49.0580353736877
"52",50,1e-16,3,0.000536959115418076,4,0.96914891457203,0.970671719576178,0.00886923624591212,9.03342863588682,49.0580353736877
"53",100,1e-16,3,0.000536959115418076,4,0.96914891457203,0.971954475349189,0.00886957610689197,9.03342863588682,49.0580353736877
"54",1,1e-10,3,0.000536959115418076,4,0.96914891457203,0.971903091755166,0.00887304110657131,9.03342863588682,49.0580353736877
"55",20,1e-10,3,0.000536959115418076,4,0.96914891457203,0.970978992688733,0.00886734164531478,9.03342863588682,49.0580353736877
"56",50,1e-10,3,0.000536959115418076,4,0.96914891457203,0.971529303421154,0.00887165149674534,9.03342863588682,49.0580353736877
"57",100,1e-10,3,0.000536959115418076,4,0.96914891457203,0.97091232596615,0.0088659482327922,9.03342863588682,49.0580353736877
"58",1,1e-05,3,0.000536959115418076,4,0.96914891457203,0.971550586208592,0.00887285352266014,9.03342863588682,49.0580353736877
"59",20,1e-05,3,0.000536959115418076,4,0.96914891457203,0.971792480448537,0.00887650581523161,9.03342863588682,49.0580353736877
"510",50,1e-05,3,0.000536959115418076,4,0.96914891457203,0.971968079529199,0.0088717999992188,9.03342863588682,49.0580353736877
"511",100,1e-05,3,0.000536959115418076,4,0.96914891457203,0.971150476464029,0.00886790274479403,9.03342863588682,49.0580353736877
"3",1,0.01,3,0.01,2,0.973418776828446,0.978444488077854,0.00894996635577491,9.04865588084598,49.0580353736877
"31",20,0.01,3,0.01,2,0.973418776828446,0.978241930552605,0.00894165207458541,9.04865588084598,49.0580353736877
"32",50,0.01,3,0.01,2,0.973418776828446,0.97996428731992,0.00896542267338967,9.04865588084598,49.0580353736877
"33",100,0.01,3,0.01,2,0.973418776828446,0.978530897125016,0.00894033434360988,9.04865588084598,49.0580353736877
