"","minsplit","cp","xval","CP","nsplit","rel error","xerror","xstd","is_lkh","Elapsed"
"3",1,1e-16,3,0.000483309072050608,2,0.885974502322434,0.886784488476094,0.00838464383425726,9.26157578479989,1.33691133658091
"4",20,1e-16,3,0.000337443697221011,3,0.885491193250383,0.886247165777851,0.00838322833785543,9.26229776195806,1.33691133658091
"2",50,1e-16,3,0.000873591957107072,1,0.886848094279541,0.887091166734947,0.00838237340810417,9.22940917697477,1.33691133658091
"31",100,1e-16,3,0.000483309072050608,2,0.885974502322434,0.886514596624902,0.00838008364231078,9.26157578479989,1.33691133658091
"32",1,1e-10,3,0.000483309072050608,2,0.885974502322434,0.886584469515811,0.00837519080499768,9.26157578479989,1.33691133658091
"41",20,1e-10,3,0.000337443697221011,3,0.885491193250383,0.886690904100971,0.00838114348440403,9.26229776195806,1.33691133658091
"33",50,1e-10,3,0.000483309072050608,2,0.885974502322434,0.886634223823155,0.00838061882359922,9.26157578479989,1.33691133658091
"34",100,1e-10,3,0.000483309072050608,2,0.885974502322434,0.886201542036555,0.00837608086318559,9.26157578479989,1.33691133658091
"35",1,1e-05,3,0.000483309072050608,2,0.885974502322434,0.886513443060634,0.00837767863923657,9.26157578479989,1.33691133658091
"36",20,1e-05,3,0.000483309072050608,2,0.885974502322434,0.886318824270208,0.00837929421065291,9.26157578479989,1.33691133658091
"42",50,1e-05,3,0.000337443697221011,3,0.885491193250383,0.886064887170227,0.00837924859044115,9.26229776195806,1.33691133658091
"37",100,1e-05,3,0.000483309072050608,2,0.885974502322434,0.886298899299751,0.0083778398170585,9.26157578479989,1.33691133658091
"21",1,0.01,3,0.01,1,0.886848094279541,0.886962471487118,0.00838098468933797,9.22940917697477,1.33691133658091
"22",20,0.01,3,0.01,1,0.886848094279541,0.886918912151512,0.00838039958597829,9.22940917697477,1.33691133658091
"23",50,0.01,3,0.01,1,0.886848094279541,0.88737270411397,0.00838404848418168,9.22940917697477,1.33691133658091
"24",100,0.01,3,0.01,1,0.886848094279541,0.887183040504711,0.00838241256192835,9.22940917697477,1.33691133658091
