"","Epoch","Iteration","cp","gpUtility","acqOptimum","inBounds","Elapsed","Score","train.lkh","errorMessage"
"1",0,1,9.56693831445737e-05,NA,FALSE,TRUE,2.04,-0.982125956546131,0.980450821770785,NA
"2",0,2,9.82651737977199e-05,NA,FALSE,TRUE,1.817,-0.982125956546131,0.980450821770785,NA
"3",0,3,9.74965659633159e-05,NA,FALSE,TRUE,3.029,-0.982125956546131,0.980450821770785,NA
"4",0,4,9.24106167430963e-05,NA,FALSE,TRUE,1.637,-0.982125956546131,0.980450821770785,NA
"5",0,5,9.16719084056996e-05,NA,FALSE,TRUE,1.726,-0.982125956546131,0.980450821770785,NA
"6",0,6,8.56495264755348e-05,NA,FALSE,TRUE,2.3,-0.981967659827127,0.979871812586549,NA
"7",0,7,8.87482474935062e-05,NA,FALSE,TRUE,1.73500000000001,-0.982125956546131,0.980450821770785,NA
"8",0,8,8.75377640799409e-05,NA,FALSE,TRUE,1.08000000000001,-0.981459645580676,0.98004664851173,NA
"9",0,9,8.2639516890172e-05,NA,FALSE,TRUE,1.96100000000001,-0.981854218194054,0.979788534910216,NA
"10",0,10,8.09976703869188e-05,NA,FALSE,TRUE,1.686,-0.981801144120547,0.979788534910216,NA
"11",0,11,7.82910236033519e-05,NA,FALSE,TRUE,1.221,-0.981093590377067,0.979788534910216,NA
"12",0,12,7.61445019622531e-05,NA,FALSE,TRUE,1.908,-0.981766624194445,0.979633110308978,NA
"13",0,13,7.49240814147686e-05,NA,FALSE,TRUE,1.856,-0.981766624194445,0.979633110308978,NA
"14",0,14,7.29435862921507e-05,NA,FALSE,TRUE,2.713,-0.981647310191466,0.979042289272926,NA
"15",0,15,7.17337127611817e-05,NA,FALSE,TRUE,1.405,-0.980978467275643,0.979042289272926,NA
"16",0,16,6.98411208304927e-05,NA,FALSE,TRUE,1.67,-0.981679277990064,0.978971733574646,NA
"17",0,17,6.66495867855066e-05,NA,FALSE,TRUE,1.954,-0.980935540993222,0.978835244777614,NA
"18",0,18,6.56607003240938e-05,NA,FALSE,TRUE,2.21,-0.981589686507167,0.978835244777614,NA
"19",0,19,6.28252651432229e-05,NA,FALSE,TRUE,1.837,-0.981597652265385,0.978835244777614,NA
"20",0,20,6.04435480496996e-05,NA,FALSE,TRUE,1.824,-0.981587945515664,0.978835244777614,NA
"21",0,21,5.92884359936801e-05,NA,FALSE,TRUE,1.806,-0.981594851222769,0.978835244777614,NA
"22",0,22,5.6304509376129e-05,NA,FALSE,TRUE,2.358,-0.981147846869765,0.97866581261195,NA
"23",0,23,5.13094399162905e-05,NA,FALSE,TRUE,2.057,-0.981018050847702,0.978391902664192,NA
"24",0,24,5.40716629765884e-05,NA,FALSE,TRUE,2.09699999999999,-0.98102889386991,0.978445749450553,NA
"25",0,25,5.29580959762907e-05,NA,FALSE,TRUE,1.798,-0.981018050847702,0.978391902664192,NA
"26",0,26,4.99812609939755e-05,NA,FALSE,TRUE,1.858,-0.980933932970085,0.978391902664192,NA
"27",0,27,4.73154728985012e-05,NA,FALSE,TRUE,1.97000000000001,-0.980902307002185,0.978342736945912,NA
"28",0,28,4.45094990261603e-05,NA,FALSE,TRUE,1.291,-0.981301881957362,0.978298074556457,NA
"29",0,29,4.2566891212926e-05,NA,FALSE,TRUE,2.515,-0.980592932775191,0.978298074556457,NA
"30",0,30,4.01531457245637e-05,NA,FALSE,TRUE,1.656,-0.981059973633778,0.978214995835951,NA
"31",0,31,3.94588982357001e-05,NA,FALSE,TRUE,1.813,-0.980571910416456,0.978256342914582,NA
"32",0,32,3.69686706815969e-05,NA,FALSE,TRUE,1.934,-0.980571910416456,0.978256342914582,NA
"33",0,33,3.47527028746197e-05,NA,FALSE,TRUE,1.91,-0.980501665879928,0.977606559286431,NA
"34",0,34,1.92820510963304e-07,NA,FALSE,TRUE,2.402,-0.980905451535783,0.976558368231043,NA
"35",0,35,3.23980886589314e-05,NA,FALSE,TRUE,1.433,-0.981059973633778,0.978214995835951,NA
"36",0,36,3.13541900772996e-05,NA,FALSE,TRUE,1.526,-0.981059973633778,0.978214995835951,NA
"37",0,37,2.18856358044224e-06,NA,FALSE,TRUE,3.58,-0.980383850557053,0.976993607218904,NA
"38",0,38,4.09936660249496e-06,NA,FALSE,TRUE,2.447,-0.980383850557053,0.976993607218904,NA
"39",0,39,6.13895989192876e-06,NA,FALSE,TRUE,2.239,-0.980383850557053,0.976993607218904,NA
"40",0,40,2.86952606741944e-05,NA,FALSE,TRUE,2.538,-0.980432974210674,0.977408921518048,NA
"41",0,41,2.668234857047e-05,NA,FALSE,TRUE,1.851,-0.980422940638467,0.977122502129927,NA
"42",0,42,9.47217343315171e-06,NA,FALSE,TRUE,1.962,-0.980383850557053,0.976993607218904,NA
"43",0,43,1.09680607321006e-05,NA,FALSE,TRUE,2.063,-0.980383850557053,0.976993607218904,NA
"44",0,44,1.2368805510174e-05,NA,FALSE,TRUE,2.663,-0.980383850557053,0.976993607218904,NA
"45",0,45,1.54338599132331e-05,NA,FALSE,TRUE,2.32700000000001,-0.980383850557053,0.976993607218904,NA
"46",0,46,2.40599836929425e-05,NA,FALSE,TRUE,1.771,-0.980383850557053,0.976993607218904,NA
"47",0,47,2.37594178968139e-05,NA,FALSE,TRUE,1.513,-0.981059973633778,0.978214995835951,NA
"48",0,48,1.69540519183453e-05,NA,FALSE,TRUE,1.056,-0.980943166648313,0.976659953107388,NA
"49",0,49,2.1085257671836e-05,NA,FALSE,TRUE,2.146,-0.980383850557053,0.976993607218904,NA
"50",0,50,1.83072048639696e-05,NA,FALSE,TRUE,1.84099999999999,-0.980965758278447,0.976862738484094,NA
"51",1,51,2.51271784703388e-05,0.907278668406351,TRUE,TRUE,2.259,-0.981113624028325,0.978298074556457,NA
"52",1,52,2.16218054832179e-05,0.292232225656656,FALSE,TRUE,3.13200000000001,-0.981113624028325,0.978298074556457,NA
"53",1,53,3.18817289227321e-05,-0.156940638833219,FALSE,TRUE,2.56100000000001,-0.981113624028325,0.978298074556457,NA
