"","minsplit","cp","xval","CP","nsplit","rel error","xerror","xstd","is_lkh","Elapsed"
"5",1,1e-16,3,0.000346020829647303,4,0.969296100190172,0.970852495321571,0.0085822606915457,9.02937246833999,49.4929988384247
"51",20,1e-16,3,0.000346020829647303,4,0.969296100190172,0.971293061992715,0.00859337086793237,9.02937246833999,49.4929988384247
"52",50,1e-16,3,0.000346020829647303,4,0.969296100190172,0.971446906636001,0.00859772966270134,9.02937246833999,49.4929988384247
"53",100,1e-16,3,0.000326045991409984,4,0.969296100190172,0.972830686484825,0.00860708328752872,9.02937246833999,49.4929988384247
"54",1,1e-10,3,0.000346020829647303,4,0.969296100190172,0.971522389820519,0.00859384185843345,9.02937246833999,49.4929988384247
"55",20,1e-10,3,0.000346020829647303,4,0.969296100190172,0.971567777513528,0.00858072705364414,9.02937246833999,49.4929988384247
"56",50,1e-10,3,0.000346020829647303,4,0.969296100190172,0.970626696697231,0.00858634422568192,9.02937246833999,49.4929988384247
"57",100,1e-10,3,0.000326045991409984,4,0.969296100190172,0.971588671417393,0.00859107825230035,9.02937246833999,49.4929988384247
"58",1,1e-05,3,0.000346020829647303,4,0.969296100190172,0.971664113828866,0.00858726350047137,9.02937246833999,49.4929988384247
"59",20,1e-05,3,0.000346020829647303,4,0.969296100190172,0.970610918373653,0.00857971576065399,9.02937246833999,49.4929988384247
"510",50,1e-05,3,0.000346020829647303,4,0.969296100190172,0.972152477213606,0.00859887150579314,9.02937246833999,49.4929988384247
"511",100,1e-05,3,0.000326045991409984,4,0.969296100190172,0.97153010718272,0.00859251747317118,9.02937246833999,49.4929988384247
"3",1,0.01,3,0.01,2,0.972944442815465,0.974685751853508,0.00863745241054585,9.04178531255398,49.4929988384247
"31",20,0.01,3,0.01,2,0.972944442815465,0.973967350087738,0.00862789477703397,9.04178531255398,49.4929988384247
"32",50,0.01,3,0.01,2,0.972944442815465,0.981402304464068,0.00870957133693341,9.04178531255398,49.4929988384247
"33",100,0.01,3,0.01,2,0.972944442815465,0.978335365275266,0.00867131016898382,9.04178531255398,49.4929988384247
