"","minsplit","cp","xval","CP","nsplit","rel error","xerror","xstd","is_lkh","Elapsed"
"24",1,1e-16,3,0.00025788294970162,33,0.808973759720016,0.818518057771676,0.00783980737806089,9.40539396355304,45.4308717250824
"241",20,1e-16,3,0.00025788294970162,33,0.808973759720016,0.817337728639822,0.00782770258912238,9.40539396355304,45.4308717250824
"242",50,1e-16,3,0.00025788294970162,33,0.808973759720016,0.816624399012544,0.00781416669912111,9.40539396355304,45.4308717250824
"23",100,1e-16,3,0.000679775940543802,32,0.80965353566056,0.81774477272089,0.0078179218963955,9.40131719093445,45.4308717250824
"243",1,1e-10,3,0.00025788294970162,33,0.808973759720016,0.815689896223627,0.00779766136213235,9.40539396355304,45.4308717250824
"244",20,1e-10,3,0.00025788294970162,33,0.808973759720016,0.817079464047463,0.00781543335531434,9.40539396355304,45.4308717250824
"26",50,1e-10,3,0.000224833222466159,35,0.808465564103425,0.81590546565767,0.00781403489546766,9.40500881201241,45.4308717250824
"245",100,1e-10,3,0.00025788294970162,33,0.808973759720016,0.818663211735924,0.00782860488674497,9.40539396355304,45.4308717250824
"246",1,1e-05,3,0.00025788294970162,33,0.808973759720016,0.81659792636113,0.00780842805423602,9.40539396355304,45.4308717250824
"247",20,1e-05,3,0.00025788294970162,33,0.808973759720016,0.816574492256783,0.00780892164718115,9.40539396355304,45.4308717250824
"248",50,1e-05,3,0.00025788294970162,33,0.808973759720016,0.817647424544509,0.00783733437239319,9.40539396355304,45.4308717250824
"249",100,1e-05,3,0.00025788294970162,33,0.808973759720016,0.817712501381608,0.00783661042866669,9.40539396355304,45.4308717250824
"2",1,0.01,3,0.01,1,0.907789616384097,0.907919099612208,0.00846604131980109,9.22248802491089,45.4308717250824
"21",20,0.01,3,0.01,1,0.907789616384097,0.907905436376139,0.0084658217394591,9.22248802491089,45.4308717250824
"22",50,0.01,3,0.01,1,0.907789616384097,0.907944284578623,0.00846705115863451,9.22248802491089,45.4308717250824
"25",100,0.01,3,0.01,1,0.907789616384097,0.907910894746972,0.00846510042898724,9.22248802491089,45.4308717250824
