"","minsplit","cp","xval","CP","nsplit","rel error","xerror","xstd","is_lkh","Elapsed"
"21",1,1e-16,3,0.000308872461424134,32,0.807923108894192,0.813942147187042,0.0078100582568989,9.37808154894827,49.4829118251801
"211",20,1e-16,3,0.000308872461424134,32,0.807923108894192,0.814119352112809,0.00782205120893533,9.37808154894827,49.4829118251801
"212",50,1e-16,3,0.000308872461424134,32,0.807923108894192,0.814515546640781,0.00782447490654858,9.37808154894827,49.4829118251801
"213",100,1e-16,3,0.000308872461424134,32,0.807923108894192,0.815879964242115,0.00782602539356151,9.37808154894827,49.4829118251801
"214",1,1e-10,3,0.000308872461424134,32,0.807923108894192,0.815112446167014,0.00784373863364649,9.37808154894827,49.4829118251801
"215",20,1e-10,3,0.000308872461424134,32,0.807923108894192,0.814741811603998,0.00781529987373357,9.37808154894827,49.4829118251801
"216",50,1e-10,3,0.000308872461424134,32,0.807923108894192,0.816542697699609,0.00785789038444789,9.37808154894827,49.4829118251801
"217",100,1e-10,3,0.000308872461424134,32,0.807923108894192,0.814706462432896,0.00782522002121675,9.37808154894827,49.4829118251801
"218",1,1e-05,3,0.000308872461424134,32,0.807923108894192,0.814403116160175,0.00783511097317463,9.37808154894827,49.4829118251801
"219",20,1e-05,3,0.000308872461424134,32,0.807923108894192,0.813915541061201,0.00781885593044541,9.37808154894827,49.4829118251801
"2110",50,1e-05,3,0.000308872461424134,32,0.807923108894192,0.815163141350902,0.00782724805649125,9.37808154894827,49.4829118251801
"2111",100,1e-05,3,0.000308872461424134,32,0.807923108894192,0.815205483405063,0.00783941400636298,9.37808154894827,49.4829118251801
"2",1,0.01,3,0.01,1,0.907448918361116,0.907849524171549,0.00848376362259391,9.20608640609169,49.4829118251801
"22",20,0.01,3,0.01,1,0.907448918361116,0.907718087027202,0.00848237756367253,9.20608640609169,49.4829118251801
"23",50,0.01,3,0.01,1,0.907448918361116,0.907627691897472,0.00848299087606684,9.20608640609169,49.4829118251801
"24",100,0.01,3,0.01,1,0.907448918361116,0.907839871479312,0.00848378271320869,9.20608640609169,49.4829118251801
