"","Epoch","Iteration","minbucket","cp","minsplit","gpUtility","acqOptimum","inBounds","Elapsed","Score","train.lkh","errorMessage"
"1",0,1,45,0.00505978933424178,18.5878083994985,NA,FALSE,TRUE,0.887999999999998,-0.894881322259992,0.894708575079692,NA
"2",0,2,13,0.0049125234305045,35.2797944530286,NA,FALSE,TRUE,0.704000000000001,-0.894881322259992,0.894708575079692,NA
"3",0,3,28,0.00202614447745668,6.87353759919759,NA,FALSE,TRUE,0.901000000000003,-0.894881322259992,0.894708575079692,NA
"4",0,4,27,0.00968339275926347,23.0921646348713,NA,FALSE,TRUE,0.762999999999998,-0.894881322259992,0.894708575079692,NA
"5",0,5,9,0.00813106574323657,29.4525683563948,NA,FALSE,TRUE,0.756999999999998,-0.894881322259992,0.894708575079692,NA
"6",0,6,22,0.00893688912865846,4.55034744156059,NA,FALSE,TRUE,0.829999999999998,-0.894881322259992,0.894708575079692,NA
"7",0,7,45,0.00428887060688089,20.0296571101481,NA,FALSE,TRUE,0.969000000000001,-0.894881322259992,0.894708575079692,NA
"8",0,8,39,0.00633895097242763,17.5903381352685,NA,FALSE,TRUE,0.740000000000002,-0.894881322259992,0.894708575079692,NA
"9",0,9,26,0.00123006723967068,16.3887970923027,NA,FALSE,TRUE,0.884,-0.894881322259992,0.894708575079692,NA
"10",0,10,31,0.00926660267676923,47.5254802940693,NA,FALSE,TRUE,0.731000000000002,-0.894881322259992,0.894708575079692,NA
"11",0,11,16,0.0069891771192037,42.9456793828169,NA,FALSE,TRUE,0.948,-0.894881322259992,0.894708575079692,NA
"12",0,12,49,0.00587030007814451,29.2965738290595,NA,FALSE,TRUE,0.904000000000003,-0.894881322259992,0.894708575079692,NA
"13",0,13,34,0.00286227211180523,36.2526875071367,NA,FALSE,TRUE,0.741999999999997,-0.894881322259992,0.894708575079692,NA
"14",0,14,23,0.00564990426816128,21.7006813174393,NA,FALSE,TRUE,0.905999999999999,-0.894881322259992,0.894708575079692,NA
"15",0,15,1,0.00738906173338506,33.6862621489912,NA,FALSE,TRUE,0.705000000000005,-0.894881322259992,0.894708575079692,NA
"16",0,16,40,0.000123839307347729,39.3526176187163,NA,FALSE,TRUE,0.816000000000003,-0.894881322259992,0.894708575079692,NA
"17",0,17,47,0.00273752950345913,2.62452313979622,NA,FALSE,TRUE,0.740000000000002,-0.894881322259992,0.894708575079692,NA
"18",0,18,42,0.000282759908199131,26.7406252969336,NA,FALSE,TRUE,0.809000000000005,-0.894881322259992,0.894708575079692,NA
"19",0,19,44,0.00916751903010893,46.5844452025229,NA,FALSE,TRUE,0.783000000000001,-0.894881322259992,0.894708575079692,NA
