"","minsplit","cp","xval","CP","nsplit","rel error","xerror","xstd","is_lkh","Elapsed"
"2",1,1e-16,3,0.000393480368586553,1,0.901284118118115,0.901651449945735,0.00920904423355258,9.14176694544076,1.19709035952886
"21",20,1e-16,3,0.000393480368586553,1,0.901284118118115,0.901505462637131,0.0092094527983674,9.14176694544076,1.19709035952886
"22",50,1e-16,3,0.000393480368586553,1,0.901284118118115,0.901571435833517,0.00921076700575064,9.14176694544076,1.19709035952886
"23",100,1e-16,3,0.000351703473836192,1,0.901284118118115,0.901454084187432,0.00921008873377068,9.14176694544076,1.19709035952886
"24",1,1e-10,3,0.000393480368586553,1,0.901284118118115,0.901374939470929,0.00921012276878494,9.14176694544076,1.19709035952886
"25",20,1e-10,3,0.000393480368586553,1,0.901284118118115,0.901359242308919,0.00920844813625867,9.14176694544076,1.19709035952886
"26",50,1e-10,3,0.000393480368586553,1,0.901284118118115,0.901378382738194,0.00920873734037965,9.14176694544076,1.19709035952886
"27",100,1e-10,3,0.000351703473836192,1,0.901284118118115,0.901348326055769,0.00920858386159627,9.14176694544076,1.19709035952886
"28",1,1e-05,3,0.000393480368586553,1,0.901284118118115,0.901396478191751,0.00920956746155164,9.14176694544076,1.19709035952886
"29",20,1e-05,3,0.000393480368586553,1,0.901284118118115,0.901565988348906,0.00921040931101714,9.14176694544076,1.19709035952886
"210",50,1e-05,3,0.000393480368586553,1,0.901284118118115,0.901426127853119,0.00920914760769441,9.14176694544076,1.19709035952886
"211",100,1e-05,3,0.000351703473836192,1,0.901284118118115,0.901427139114931,0.00920885651218938,9.14176694544076,1.19709035952886
"212",1,0.01,3,0.01,1,0.901284118118115,0.901480807840516,0.00920915308526437,9.14176694544076,1.19709035952886
"213",20,0.01,3,0.01,1,0.901284118118115,0.901939385121955,0.00921437833269175,9.14176694544076,1.19709035952886
"214",50,0.01,3,0.01,1,0.901284118118115,0.901374446164388,0.00921001332583497,9.14176694544076,1.19709035952886
"215",100,0.01,3,0.01,1,0.901284118118115,0.90136177052209,0.00920828919692313,9.14176694544076,1.19709035952886
