"","Epoch","Iteration","num_layers","num_nodes","optim","activation","lr","xi","eps","gpUtility","acqOptimum","inBounds","Elapsed","Score","train.lkh","errorMessage"
"1",0,1,6,2,2,1,0.205353908662824,0.210173484070692,0.46561563331401,NA,FALSE,TRUE,6433.21400000001,-7.87821464538574,7.87055760897123,NA
"2",0,2,10,6,2,2,0.252421452373173,0.371803533683997,0.0956714863632806,NA,FALSE,TRUE,4978.91399999999,-6.83643760681152,6.82881933358999,NA
"3",0,3,8,9,1,1,0.358348761942517,0.0774997906573117,0.134539235597476,NA,FALSE,TRUE,5051.95,-11.9365644454956,12.2214334231157,NA
"4",0,4,9,9,2,1,0.223738752877293,0.0249588669138029,0.0408374372939579,NA,FALSE,TRUE,8846,-6.76063632965088,6.75292142171126,NA
"5",0,5,7,4,2,2,0.320182730448293,0.189308198424988,0.218938274560496,NA,FALSE,TRUE,5435.70299999999,-7.80395908355713,7.79642929480626,NA
"6",0,6,2,5,1,2,0.0195428170242114,0.20919989521848,0.16683729080949,NA,FALSE,TRUE,7968.424,-6.66026592254639,6.64900038975936,NA
"7",0,7,3,7,2,1,0.164746921425662,0.320470839126501,0.0548629409587011,NA,FALSE,TRUE,7482.81599999999,-6.62915706634521,6.62150336595682,NA
"8",0,8,6,8,1,2,0.237466232177615,0.111624301809352,0.0810506934602745,NA,FALSE,TRUE,6417.88,-8.42049407958984,8.26610078811646,NA
"9",0,9,7,7,1,1,0.123505542832357,0.0472560664080083,0.00626667665084824,NA,FALSE,TRUE,4858.821,-6.65167713165283,6.63825997572679,NA
"10",0,10,8,9,1,1,0.0857057167308638,0.00124560280470178,0.26439198655542,NA,FALSE,TRUE,8183.18500000001,-9.52693405151367,9.24758722965534,NA
"11",0,11,10,10,2,1,0.0702804651865037,0.051655797213316,0.406523718829267,NA,FALSE,TRUE,7919.879,-13.1327968597412,13.1251216815068,NA
"12",0,12,3,9,2,1,0.191992589980154,0.258567817094736,0.150778858936392,NA,FALSE,TRUE,5576.86,-7.16847629547119,7.16081353150881,NA
"13",0,13,9,9,1,2,0.486289199083531,0.123674581765663,0.418063247366808,NA,FALSE,TRUE,6340.08899999999,-27.5218349456787,31.3475181799669,NA
"14",0,14,4,4,1,2,0.0949174598782323,0.0115938809351064,0.249157216884196,NA,FALSE,TRUE,5111.837,-7.18705415725708,7.14273514197423,NA
"15",0,15,4,7,1,1,0.174049002751685,0.0334089482575655,0.0149815893708728,NA,FALSE,TRUE,6126.82800000001,-6.7207688331604,6.71291492718917,NA
"16",0,16,8,5,2,2,0.0272402442767285,0.414300880907103,0.33874816815136,NA,FALSE,TRUE,6076.371,-6.77845449447632,6.77079274654388,NA
"17",0,17,8,3,1,2,0.492408399498416,0.474806811159942,0.224101122673601,NA,FALSE,TRUE,7288.03999999999,-8.08674964904785,8.14355424917661,NA
"18",0,18,5,10,2,2,0.0616006261575967,0.442048227649648,0.455672157881781,NA,FALSE,TRUE,4915.16,-8.10973701477051,8.10351667770973,NA
"19",0,19,6,5,1,2,0.221782266893703,0.0865335545386188,0.174017316712998,NA,FALSE,TRUE,8040.607,-7.98502426147461,8.13839954596299,NA
