"","minsplit","cp","xval","CP","nsplit","rel error","xerror","xstd","is_lkh","Elapsed"
"2",1,1e-16,3,0.000340557933601769,1,0.889033861925375,0.889145753624997,0.00842293305261812,9.24126550491473,1.34642885923386
"21",20,1e-16,3,0.000340557933601769,1,0.889033861925375,0.889857351093193,0.00842778763899636,9.24126550491473,1.34642885923386
"22",50,1e-16,3,0.000340557933601769,1,0.889033861925375,0.889556315987597,0.00842722438772223,9.24126550491473,1.34642885923386
"23",100,1e-16,3,0.000310417964763597,1,0.889033861925375,0.88911175342114,0.00842229211308529,9.24126550491473,1.34642885923386
"24",1,1e-10,3,0.000340557933601769,1,0.889033861925375,0.889199223945658,0.00842345886255378,9.24126550491473,1.34642885923386
"25",20,1e-10,3,0.000340557933601769,1,0.889033861925375,0.889317478032965,0.00842410696378494,9.24126550491473,1.34642885923386
"26",50,1e-10,3,0.000340557933601769,1,0.889033861925375,0.889089770992371,0.00842228372695923,9.24126550491473,1.34642885923386
"27",100,1e-10,3,0.000310417964763597,1,0.889033861925375,0.889089421395892,0.00842208928100544,9.24126550491473,1.34642885923386
"28",1,1e-05,3,0.000340557933601769,1,0.889033861925375,0.889170673095718,0.00842131903707343,9.24126550491473,1.34642885923386
"29",20,1e-05,3,0.000340557933601769,1,0.889033861925375,0.889206938494494,0.00842297863826284,9.24126550491473,1.34642885923386
"210",50,1e-05,3,0.000340557933601769,1,0.889033861925375,0.889138140253375,0.00842292884894514,9.24126550491473,1.34642885923386
"211",100,1e-05,3,0.000310417964763597,1,0.889033861925375,0.889207286283072,0.00842344606332173,9.24126550491473,1.34642885923386
"212",1,0.01,3,0.01,1,0.889033861925375,0.889453540006522,0.0084257152943964,9.24126550491473,1.34642885923386
"213",20,0.01,3,0.01,1,0.889033861925375,0.889232151929306,0.00842246287568699,9.24126550491473,1.34642885923386
"214",50,0.01,3,0.01,1,0.889033861925375,0.889048660629154,0.00842191176247137,9.24126550491473,1.34642885923386
"215",100,0.01,3,0.01,1,0.889033861925375,0.889181313806719,0.00842220041686308,9.24126550491473,1.34642885923386
