"","minsplit","cp","xval","CP","nsplit","rel error","xerror","xstd","is_lkh","Elapsed"
"2",1,1e-16,3,0.000372034621677779,1,0.898609750791275,0.898904176129302,0.0091852869973299,9.13254105285128,41.9532670974731
"21",20,1e-16,3,0.000372034621677779,1,0.898609750791275,0.898755619414741,0.00918336159200853,9.13254105285128,41.9532670974731
"22",50,1e-16,3,0.000372034621677779,1,0.898609750791275,0.898984951259935,0.00918407737521927,9.13254105285128,41.9532670974731
"23",100,1e-16,3,0.000372034621677779,1,0.898609750791275,0.898884067466773,0.00918338511253747,9.13254105285128,41.9532670974731
"24",1,1e-10,3,0.000372034621677779,1,0.898609750791275,0.898652851123028,0.00918182060767015,9.13254105285128,41.9532670974731
"25",20,1e-10,3,0.000372034621677779,1,0.898609750791275,0.898764126097804,0.00918257660444229,9.13254105285128,41.9532670974731
"26",50,1e-10,3,0.000372034621677779,1,0.898609750791275,0.898702374645268,0.00918165951049416,9.13254105285128,41.9532670974731
"27",100,1e-10,3,0.000372034621677779,1,0.898609750791275,0.89868597395349,0.00918272333595634,9.13254105285128,41.9532670974731
"28",1,1e-05,3,0.000372034621677779,1,0.898609750791275,0.898717564544721,0.00918267872645888,9.13254105285128,41.9532670974731
"29",20,1e-05,3,0.000372034621677779,1,0.898609750791275,0.898650428574452,0.00918197663633569,9.13254105285128,41.9532670974731
"210",50,1e-05,3,0.000372034621677779,1,0.898609750791275,0.898665673105325,0.0091816149607434,9.13254105285128,41.9532670974731
"211",100,1e-05,3,0.000372034621677779,1,0.898609750791275,0.89874864571008,0.00918121490236178,9.13254105285128,41.9532670974731
"212",1,0.01,3,0.01,1,0.898609750791275,0.898668803312078,0.00918193110988271,9.13254105285128,41.9532670974731
"213",20,0.01,3,0.01,1,0.898609750791275,0.898707700711923,0.00918288499869856,9.13254105285128,41.9532670974731
"214",50,0.01,3,0.01,1,0.898609750791275,0.898802934737166,0.00918294449126721,9.13254105285128,41.9532670974731
"215",100,0.01,3,0.01,1,0.898609750791275,0.898711691570731,0.00918278519431551,9.13254105285128,41.9532670974731
