"","are_tot","are_cal_q","are_cal_y","crps_result","seed","scenario"
"1",0.148119556305273,0.156779199657506,0.0643789062287864,355.309134644012,"1","0"
"2",0.112380844985785,0.127500317134119,0.0587422960760125,365.502977384965,"10","0"
"3",0.132839344250608,0.132403836908655,0.034709793965375,370.049152289588,"11","0"
"4",0.147689464999415,0.136016046752431,0.0301598947200693,364.80832846042,"12","0"
"5",0.13400053060401,0.137915466186302,0.0409217004809707,350.576988994537,"13","0"
"6",0.144432653012025,0.133243782058347,0.0540601645121216,368.064923859394,"14","0"
"7",0.149574275792894,0.137510799578543,0.0598593397486298,359.856221913064,"15","0"
"8",0.148630353503806,0.136889665125932,0.041836641090385,365.001312796895,"16","0"
"9",0.139677000971627,0.139939431859144,0.031823010772544,371.246910008922,"17","0"
"10",0.126364668905988,0.136916015403339,0.0434447502502502,365.661629080515,"18","0"
"11",0.136911053707086,0.131401020035432,0.0414110547440617,365.898261744413,"19","0"
"12",0.120194552491356,0.122240541737328,0.0363917223256962,358.940510165408,"2","0"
"13",0.150091055902761,0.12618200620942,0.048100843941101,361.27482754754,"20","0"
"14",0.136292836173675,0.136027778001269,0.0660401096028711,367.285354581505,"3","0"
"15",0.128995508794793,0.116781045799382,0.0344423023957171,368.559407866484,"4","0"
"16",0.154826721173494,0.135964384154342,0.0307681717253646,370.210483728515,"5","0"
"17",0.151828581625111,0.109067345622673,0.0453675212590665,354.299561823734,"6","0"
"18",0.116113292682535,0.106502743644033,0.0257254297353263,366.263864316604,"7","0"
"19",0.15104269064517,0.138271099640609,0.0316131285012044,371.385121502693,"8","0"
"20",0.129673241578627,0.120997886431717,0.0668668419050603,368.371635894565,"9","0"
"21",0.144676252962757,0.15536986798367,0.0737264345370111,406.506872675813,"1","1"
"22",0.166192225577965,0.17270614886854,0.0722016845564447,394.480835223571,"10","1"
"23",0.166523729720466,0.172057537805858,0.06259930061147,403.985264362773,"11","1"
"24",0.151200395192351,0.148188027227524,0.0196737920784782,398.64304789703,"12","1"
"25",0.178370612767669,0.176315563722067,0.0499816276523028,412.188515127961,"13","1"
"26",0.165007459911433,0.17385844094322,0.0404863248727628,415.794517565753,"14","1"
"27",0.141818582157805,0.151706431734821,0.0595436309275252,402.611950188766,"15","1"
"28",0.15474983310761,0.142328659206318,0.032179442239946,406.558605819639,"16","1"
"29",0.152245988929816,0.150731475911291,0.0504137266500993,402.816253888297,"17","1"
"30",0.151076279763761,0.159686520660725,0.0234080587424605,398.539794841429,"18","1"
"31",0.138690890675812,0.144292914764094,0.0261998627934646,408.479835307167,"19","1"
"32",0.16734690911474,0.158867367304224,0.0574314635306943,398.109108419768,"2","1"
"33",0.174576867443992,0.170701500920268,0.0551471633640461,402.833700464653,"20","1"
"34",0.193404799177388,0.170576762987932,0.0664919855547721,407.663136760168,"3","1"
"35",0.175617984477466,0.171666261398012,0.0729261389440884,396.899523732511,"4","1"
"36",0.146752652343872,0.153104040796714,0.0286815160533126,383.238152081648,"5","1"
"37",0.175776195497063,0.161716215135901,0.0505257855276346,406.989235033699,"6","1"
"38",0.158435301092716,0.163294659506791,0.0297647882391343,403.387451157631,"7","1"
"39",0.166019847374641,0.154112153747294,0.0435055873146214,405.067275651117,"8","1"
"40",0.165370422827995,0.171675146472715,0.076268924556984,401.085964361719,"9","1"
"41",0.163750617343282,0.17267243207792,0.081450568721772,390.468680436699,"1","2"
"42",0.149773277678117,0.151609150045533,0.0695991475920252,409.011079648654,"10","2"
"43",0.132507663066995,0.145772579611204,0.0628331483676793,407.68182522466,"11","2"
"44",0.146663100057944,0.158026784359348,0.0801098043661382,400.502858750439,"12","2"
"45",0.151562995773311,0.154783474040351,0.0493795161946722,387.822225887446,"13","2"
"46",0.155190634924498,0.153259245660003,0.0821775401881954,401.049281447481,"14","2"
"47",0.163839831024979,0.159446732221587,0.063786175169093,398.84368109182,"15","2"
"48",0.130854056268078,0.140288978171304,0.0728122651692697,404.263433774411,"16","2"
"49",0.160412245168906,0.154079952001575,0.0247044666485812,410.507648822092,"17","2"
"50",0.116171923648249,0.123747752759691,0.0513877737455038,405.439788606546,"18","2"
"51",0.146415906111383,0.150259468455872,0.0369283198522131,404.955897719786,"19","2"
"52",0.147924484308952,0.151886258894353,0.0342689093331559,405.137643253271,"2","2"
"53",0.138844747432198,0.14320440902278,0.052591091476593,401.304396409756,"20","2"
"54",0.152216434952719,0.155159025979317,0.0667225340254837,407.311726089162,"3","2"
"55",0.151827373491126,0.125787875190452,0.0195857115288291,410.822140125133,"4","2"
"56",0.140911474119774,0.136860895404673,0.0369515174513988,406.741190586011,"5","2"
"57",0.184028803699501,0.175340017724992,0.108285032475118,395.570538350738,"6","2"
"58",0.12880275341327,0.128334114210444,0.040524148944647,399.603059753735,"7","2"
"59",0.148218834932857,0.151917827803795,0.0434986195240834,408.190132843821,"8","2"
"60",0.133056768765072,0.14832658117563,0.0701130199991078,403.118973502625,"9","2"
"61",0.196606221542802,0.18864640928621,0.0818307256950258,377.233947762842,"1","3"
"62",0.16506583921862,0.179036851887779,0.0583222910252898,396.927678229772,"10","3"
"63",0.201194168667656,0.188330915908255,0.0773785592373106,398.232055019094,"11","3"
"64",0.197309598521412,0.184845000222974,0.0710365819157793,387.087044234053,"12","3"
"65",0.17923818863244,0.186358846649398,0.0326224020031468,375.534229849577,"13","3"
"66",0.195685317771453,0.194546764916179,0.0534803070548645,385.260023037244,"14","3"
"67",0.210672064557732,0.196194503659101,0.048186047707864,380.574825130039,"15","3"
"68",0.207906664180533,0.203670340955589,0.0678453649501737,384.703164521314,"16","3"
"69",0.181554153794627,0.186496406394371,0.0756553473711325,390.725221044379,"17","3"
"70",0.196426833959207,0.194876108717612,0.0642809546926088,389.085495953219,"18","3"
"71",0.195462156018251,0.189299684794072,0.081220420684598,388.32994355762,"19","3"
"72",0.24616702835694,0.242941301745303,0.0635008198651517,378.921548353543,"2","3"
"73",0.203981642525672,0.204775733093914,0.0459477511626434,378.262707532117,"20","3"
"74",0.194285874703343,0.1765738068108,0.0954563678615526,389.352823362709,"3","3"
"75",0.229670055424894,0.215661943583735,0.0776562365266403,384.520707313256,"4","3"
"76",0.160356158955871,0.162661318511732,0.041290467084542,396.421978142622,"5","3"
"77",0.184124967621847,0.186225347248453,0.0731223905966687,380.726436289421,"6","3"
"78",0.173312210713349,0.181165912308939,0.0276454469004278,388.751507382389,"7","3"
"79",0.160468761929827,0.16602612450405,0.0556293924896186,393.436572154007,"8","3"
"80",0.217279689925673,0.207053854380237,0.107849241930285,387.878096358057,"9","3"
"81",0.147062867947306,0.147440882338459,0.0745821254814405,331.908774034328,"1","4"
"82",0.155730459892594,0.132104211561575,0.071033511030776,344.782494434783,"10","4"
"83",0.1084640002545,0.118476617002881,0.0478391763431283,342.449266894978,"11","4"
"84",0.146379023385131,0.126039050168479,0.0517237110695528,337.830229507171,"12","4"
"85",0.177019654838725,0.148100475746964,0.0753883290365974,328.592781730977,"13","4"
"86",0.114957341924613,0.122276153605093,0.0498724500112039,340.898237880741,"14","4"
"87",0.121507766671715,0.130894343776953,0.0563308778773104,335.632963867346,"15","4"
"88",0.161216048407231,0.121443230543195,0.0710700610106059,341.682493119342,"16","4"
"89",0.127119909288662,0.12723691214307,0.0553560946937501,347.989980937874,"17","4"
"90",0.151554989472958,0.131914986243276,0.0510415721360515,344.581247305877,"18","4"
"91",0.116719387080379,0.130389148155838,0.0689456548804833,338.467406572964,"19","4"
"92",0.120447586360686,0.123100231644297,0.0749232234661023,335.155586657006,"2","4"
"93",0.156296064112715,0.129625144862553,0.0503290166793029,339.06393694735,"20","4"
"94",0.125737940951594,0.135549561825256,0.0755949321854649,345.185623675528,"3","4"
"95",0.107081236176429,0.11383576780023,0.0619691033781032,338.229344879481,"4","4"
"96",0.171518716048151,0.133465068561841,0.0475397413452212,344.218121473839,"5","4"
"97",0.126351456028218,0.119156975525366,0.0643977520752759,334.739715949632,"6","4"
"98",0.107739888309562,0.107359547379152,0.0434043692971479,342.926604488266,"7","4"
"99",0.124174443357166,0.116489846225072,0.0227589487274236,343.844216904465,"8","4"
"100",0.132523712436379,0.120817747890054,0.0892709887544078,347.166918664173,"9","4"
