"","Epoch","Iteration","eta","max_depth","min_child_weight","subsample","lambda","alpha","gpUtility","acqOptimum","inBounds","Elapsed","Score","train.lkh","errorMessage"
"1",0,1,0.773355088662356,20,4.1777207578819,0.553027774179444,12.2041085141245,10.7848189083877,NA,FALSE,TRUE,68.8209999999963,-7.70067416690973,8.3923831828322,NA
"2",0,2,0.3907458929148,23,29.6480137921977,0.790793425571084,3.04737499664323,5.79792422470816,NA,FALSE,TRUE,73.6670000000013,-7.70516478365473,8.38343500378609,NA
"3",0,3,0.917281141630016,12,24.8624596740298,0.600600616137605,4.93633404275617,0.974790506521598,NA,FALSE,TRUE,88.7540000000008,-7.7025303724921,8.39222413309746,NA
"4",0,4,0.35790667827062,7,2.44175428032087,0.983225582100075,1.75810632197401,3.94765665105437,NA,FALSE,TRUE,81.8050000000003,-7.70318348067719,8.38302575113395,NA
"5",0,5,0.706694809433359,25,38.6036317513432,0.699157931751016,10.0029687094054,12.3528446571884,NA,FALSE,TRUE,77.3600000000006,-7.70123073288633,8.3889559247113,NA
"6",0,6,0.737625613736992,24,7.53655667649582,0.608783413378987,5.67167107638222,7.80574183996158,NA,FALSE,TRUE,67.1199999999953,-7.70366948904918,8.39087770924444,NA
"7",0,7,0.159524896468681,18,43.6899035551155,0.580488607104814,1.5025033951343,13.6983780886602,NA,FALSE,TRUE,84.903999999995,-7.70508944191891,8.38213837617294,NA
"8",0,8,0.989945900008584,16,9.99581486953852,0.518388829018491,13.3421525449152,13.1732944412103,NA,FALSE,TRUE,73.2360000000044,-7.6997588863169,8.39189945767706,NA
"9",0,9,0.201271314039611,19,48.993745316805,0.541589274871557,11.7977546266495,8.30778608622495,NA,FALSE,TRUE,81.3149999999951,-7.70071370407724,8.38934066604927,NA
"10",0,10,0.296576701946413,15,31.8446509817687,0.678389412643334,9.00989826795502,12.0283552372488,NA,FALSE,TRUE,79.775999999998,-7.70138610978149,8.38739009239733,NA
"11",0,11,0.26649799464772,21,17.5994787096547,0.947212200361447,13.2478994874803,4.48152172159798,NA,FALSE,TRUE,83.1489999999976,-7.7005844604639,8.38908760481856,NA
"12",0,12,0.927567430807707,9,47.3428659602247,0.833917703354785,7.29104117109763,0.369370105685308,NA,FALSE,TRUE,67.9930000000022,-7.70001382538639,8.39179877725867,NA
"13",0,13,0.614287024883267,15,21.5617061480701,0.681349072705041,13.8703377905767,14.6848629008925,NA,FALSE,TRUE,69.6150000000052,-7.70087985872682,8.39040623793762,NA
"14",0,14,0.0575301323641235,17,25.1749580851398,0.764255481860063,0.611452661777058,5.18792994960677,NA,FALSE,TRUE,113.629000000001,-7.70883680269895,8.37285510699234,NA
"15",0,15,0.00373628110481569,5,35.7696405594022,0.656113499542161,0.404878224407394,6.59587111476307,NA,FALSE,TRUE,643.824000000001,-7.70211188434213,8.38784466326511,NA
"16",0,16,0.640678906517748,22,15.3118694944379,0.823259889816848,8.33849273044437,3.04181825248704,NA,FALSE,TRUE,67.5869999999995,-7.70111254418468,8.38921980750818,NA
"17",0,17,0.453166721952864,2,45.7913451608664,0.975086296768769,6.69962554287989,6.95042534099999,NA,FALSE,TRUE,87.387999999999,-7.69900994661525,8.39058891144628,NA
"18",0,18,0.875653920928016,11,8.18759225837242,0.875221809614987,8.0567764823522,5.58909319726249,NA,FALSE,TRUE,87.0330000000031,-7.70018956771541,8.39229545576251,NA
"19",0,19,0.817648937146609,13,16.9428359766383,0.91298907440711,14.6524323515881,10.1251917218234,NA,FALSE,TRUE,74.6359999999986,-7.70051025441136,8.39064237753814,NA
"20",0,20,0.324196717343651,12,27.2158986158991,0.925841226787127,4.51256466322005,8.78538299763862,NA,FALSE,TRUE,75.359000000004,-7.70320172680851,8.38463886951469,NA
"21",0,21,0.121768268407322,2,1.19174827884238,0.635322404667699,11.5081707415475,2.74518618149719,NA,FALSE,TRUE,118.901999999995,-7.69910147693395,8.39058153282894,NA
"22",0,22,0.689984644369151,6,13.0990437196138,0.905118826942948,9.49041354541595,14.3131958904605,NA,FALSE,TRUE,79.0390000000043,-7.70035569357003,8.38924992836222,NA
"23",0,23,0.523047411160615,10,36.6991372035745,0.856996549382591,10.8394441058268,11.4973109214602,NA,FALSE,TRUE,76.2459999999992,-7.70035594266401,8.38854352170715,NA
"24",0,24,0.48104279083558,5,41.4122296103205,0.7236700756521,3.62838610800771,9.43151496668669,NA,FALSE,TRUE,73.7430000000022,-7.700747031937,8.38797787956099,NA
"25",0,25,0.561523918501245,8,32.7722613180343,0.798268790757373,2.52233553431534,1.74893281910604,NA,FALSE,TRUE,70.7259999999951,-7.70451995689867,8.38517411407519,NA
"26",0,26,0.0998805612504769,4,19.872666068393,0.740251848977865,6.0640726913698,1.67037169708727,NA,FALSE,TRUE,107.633000000002,-7.70035482644811,8.3879900061713,NA
"27",1,27,1,1,50,0.51,15,0,0.442219022448574,TRUE,TRUE,134.724999999999,-7.69886020769922,8.3916795553878,NA
"28",1,28,1,1,48.9342862338624,0.540223699991001,15,0,0.438132263811588,FALSE,TRUE,133.059999999998,-7.69896013302536,8.39168321675032,NA
"29",1,29,1,1,50,0.51,14.3065289687278,0,0.439178877405923,FALSE,TRUE,123.330000000002,-7.69886001076766,8.39168160685522,NA
"30",1,30,1,1,50,0.51,15,0.898047413297072,0.439270123506853,FALSE,TRUE,128.945999999996,-7.69886037234207,8.39167942778808,NA
"31",1,31,0.999506445682164,1,50,0.512149386242327,15,0.27438064932471,0.441054000061013,FALSE,TRUE,135.718999999997,-7.69885358294769,8.39157138160543,NA
