"","Epoch","Iteration","eta","max_depth","min_child_weight","subsample","lambda","alpha","gpUtility","acqOptimum","inBounds","Elapsed","Score","train.lkh","errorMessage"
"1",0,1,0.405364174109239,18,17.9415281548595,0.725497695627228,36.5606889021225,47.5318000490706,NA,FALSE,TRUE,586.166,-9.67408114455841,10.3664874820985,NA
"2",0,2,0.230475562141062,21,6.84356913776495,0.743782605685186,45.7342849081705,2.23843617937886,NA,FALSE,TRUE,602.473,-9.6741027410424,10.3665384535076,NA
"3",0,3,0.490548083845239,21,22.3929435363971,0.975249711073613,41.3962255679787,38.8044204150971,NA,FALSE,TRUE,518.733999999999,-9.67407887258899,10.3665372196372,NA
"4",0,4,0.430950344629729,24,45.1692155011607,0.949077359163919,47.4833816679445,48.4786912436203,NA,FALSE,TRUE,518.348,-9.67414617532359,10.3666569462548,NA
"5",0,5,0.736375872386046,9,9.69388356047252,0.889944709709738,17.0484875781068,36.2842946076013,NA,FALSE,TRUE,457.471,-9.67386116113576,10.3659953958913,NA
"6",0,6,0.807369996489097,5,12.8029886861511,0.602907846573776,10.8617133317659,43.7808681991345,NA,FALSE,TRUE,386.897,-9.67415750614669,10.3664673593746,NA
"7",0,7,0.590540814750756,13,39.1417134194993,0.69653765850181,43.1912264853823,17.6058893580025,NA,FALSE,TRUE,490.352,-9.67416548354292,10.3667560522721,NA
"8",0,8,0.999867684145171,15,35.104263667465,0.811243270056752,3.55228288949897,37.5486590205513,NA,FALSE,TRUE,531.905000000001,-9.67404798734859,10.3656671977553,NA
"9",0,9,0.950861089621097,24,43.6383410706185,0.883956173323184,35.8409509783647,44.8188076673362,NA,FALSE,TRUE,485.336,-9.67410293965289,10.366466740407,NA
"10",0,10,0.815479407436214,7,49.8126815073192,0.827448861998094,15.3557543938335,23.2684938196773,NA,FALSE,TRUE,415.2,-9.67399736466545,10.3663546703731,NA
"11",0,11,0.865813834834486,16,24.7440213691264,0.776935452391984,30.5063007802416,21.0023547773464,NA,FALSE,TRUE,522.093,-9.67411182515136,10.3664915660166,NA
"12",0,12,0.916316667500024,23,37.0396593267707,0.548479184302,32.8515740339823,33.0683150131685,NA,FALSE,TRUE,486.179,-9.67421725175987,10.3667767423973,NA
"13",0,13,0.657228050475869,19,46.9349318586935,0.839321388054299,19.5567244605627,27.6191083951674,NA,FALSE,TRUE,527.416999999999,-9.67397266450299,10.3661146430193,NA
"14",0,14,0.322045477850434,20,29.9084281830941,0.849814981539071,8.54983226252863,40.6831584351424,NA,FALSE,TRUE,556.111,-9.67378120132235,10.3656585903645,NA
"15",0,15,0.704143265629402,11,30.8414747642998,0.537999799473014,23.0616706477192,31.647401443199,NA,FALSE,TRUE,482.554,-9.67408622579094,10.3665071872152,NA
"16",0,16,0.0212444224072477,14,40.58101022025,0.634666362810307,49.5631914491801,9.75928302460278,NA,FALSE,TRUE,968.775000000001,-9.67425358305747,10.3668815054097,NA
"17",0,17,0.176378995574151,2,27.160936448938,0.930872946201036,1.31778534627161,26.7778246806791,NA,FALSE,TRUE,730.329,-9.67415978130207,10.3668252250839,NA
"18",0,18,0.100559359685016,2,19.9970078681452,0.757306450383756,24.4743204854715,30.5866140814032,NA,FALSE,TRUE,861.812,-9.67434573357755,10.3671116374405,NA
"19",0,19,0.625851690625915,16,16.0089608975865,0.573968040253072,17.5006708819777,8.67437744925085,NA,FALSE,TRUE,508.394,-9.67402897621666,10.3662709496514,NA
"20",0,20,0.304055584845348,18,32.9111633396958,0.64348016423227,6.21973761052896,21.3108313610204,NA,FALSE,TRUE,549.656000000001,-9.67384744372017,10.3657263755634,NA
"21",0,21,0.141723859464177,11,26.4523582412109,0.523568962809021,26.0636738546264,15.1450935079573,NA,FALSE,TRUE,722.768,-9.67393920837077,10.3661776302665,NA
"22",0,22,0.239140808573351,6,2.25485459310361,0.669542308462461,38.6664500760022,17.0013816857066,NA,FALSE,TRUE,614.121,-9.67400442901688,10.3665427499079,NA
"23",0,23,0.565394121096828,5,7.94296037907211,0.992745684408762,32.5915175597542,1.50062635702153,NA,FALSE,TRUE,464.293,-9.67401126744894,10.3666372860176,NA
"24",0,24,0.528905768413097,3,15.2220862828052,0.609365585504297,26.9752337592833,4.04479573167359,NA,FALSE,TRUE,423.737,-9.67429089283883,10.3670044512629,NA
"25",0,25,0.068298988438283,8,4.25217261027473,0.704765113670504,11.6571871142906,11.8879975921188,NA,FALSE,TRUE,773.866,-9.67369306546444,10.3656943430149,NA
"26",0,26,0.362215589588651,8,0.378418537841823,0.917992006784144,4.04212178098253,6.06835929882856,NA,FALSE,TRUE,495.703,-9.67357066999675,10.3648797506199,NA
"27",1,27,0,12,0,1,0,0,0.38105673170999,TRUE,TRUE,881.632000000001,-9.68188063480857,10.3749609017291,NA
"28",1,28,0,1,0,1,0,0,-0.363947063597689,FALSE,TRUE,455.829,-9.68188063480857,10.3749609017291,NA
"29",1,29,0,25,0,0.984457332304757,0,0,0.20693360039268,FALSE,TRUE,1073.083,-9.68188063480857,10.3749609017291,NA
"30",1,30,0.0206946860998995,1,0,1,2.1573964233257,4.13615767845689,-0.408212800227782,FALSE,TRUE,1317.771,-9.67606558721489,10.3690890858276,NA
"31",1,31,0,1,0,0.966482378285327,4.01134489816393,0,-0.412540613684598,FALSE,TRUE,485.762,-9.68188063480857,10.3749609017291,NA
"32",1,32,0.0349370990374732,1,0.74881379478881,0.979157593263693,0,1.88471170196428,-0.393307667332116,FALSE,TRUE,1286.453,-9.67560885614534,10.368604087447,NA
