"","num_layers","optim","activation","lr","xi","eps","tie","batch_size","early_stopping","patience","node_1","node_2","node_3","node_4","node_5","node_6","node_7","node_8","node_9","node_10","train.lkh","test.lkh","time"
"149",6,"Adam","LeakyReLU",0.05,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.44235638556684,3.57338728904724,85.5413335800171
"150",10,"Adam","LeakyReLU",0.05,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,NA,NA,87.1723462859789
"151",2,"Adam","LeakyReLU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.44224334668145,3.57376651763916,58.263831559817
"152",6,"Adam","LeakyReLU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.4422018598551,3.57898392677307,77.7945117076238
"153",10,"Adam","LeakyReLU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,NA,NA,68.3195078531901
"154",2,"SGD","LeakyReLU",0.05,0.2,0,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.44131729737831,3.57424058914185,73.7380696892738
"155",6,"SGD","LeakyReLU",0.05,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.48261394699471,3.60656409263611,59.0130211234093
"156",10,"SGD","LeakyReLU",0.05,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.48265985036539,3.60656423568726,30.8083669304848
"157",2,"SGD","LeakyReLU",0.05,0.2,0,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.44142789984659,3.5751531124115,26.3330084284147
"158",6,"SGD","LeakyReLU",0.05,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.48282140736443,3.6065634727478,32.7053136189779
"159",10,"SGD","LeakyReLU",0.05,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.48270570811949,3.60656418800354,35.8172735452652
"160",2,"SGD","LeakyReLU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.44139399557711,3.57485766410828,18.7540022134781
"161",6,"SGD","LeakyReLU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.44107003676574,3.57280302047729,42.358370411396
"162",10,"SGD","LeakyReLU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.44114638561438,3.57283220291138,138.015655493736
"163",2,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.44281393266892,3.5740523815155,17.5146274288495
"164",6,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.4429153935144,3.5730721950531,15.8077786723773
"165",10,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.44311491346633,3.57980275154114,8.5955267628034
"166",2,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.44291518330533,3.57523565292358,7.3288472811381
"167",6,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.44408450651652,3.5744122505188,9.21707815329234
"168",10,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,NA,NA,6.98794924418131
"169",2,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.44298913384493,3.57093257904053,8.67627590497335
"170",6,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,NA,NA,6.66367336908976
"171",10,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,NA,NA,6.23868341048559
"172",2,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.44135810423873,3.57421627044678,10.5858689745267
"173",6,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.44139018759744,3.57470946311951,8.8496773203214
"174",10,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.44143908038104,3.57426533699036,181.871153608958
"175",2,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.44139801355307,3.57479705810547,74.4193707664808
"176",6,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.44135430272851,3.57444128990173,106.502530638377
"177",10,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.44134298302294,3.57483253479004,153.491788423061
"178",2,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.44152025070563,3.57472748756409,58.8494890928268
"179",6,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.44127057619188,3.57507452964783,103.850339202086
"180",10,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.44143738669315,3.57483835220337,143.58085047404
"181",2,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.44258343023755,3.57603015899658,81.9250149528186
"182",6,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.44304057621669,3.57521653175354,129.548068658511
"183",10,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.44301818398148,3.57737727165222,109.465514830748
"184",2,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.44209287875317,3.57677512168884,102.684725483259
"185",6,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,81.012488357226
"186",10,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,NA,NA,84.7915990789731
"187",2,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.44231168453679,3.57469534873962,103.794556128979
"188",6,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,NA,NA,86.0548189560572
"189",10,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,NA,NA,98.818652176857
"190",2,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.44137235850728,3.57507486343384,96.4636544585228
"191",6,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.48261394374133,3.60656409263611,97.5927938342094
"192",10,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.48265985036539,3.60656423568726,71.3914154609044
"193",2,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.44128089592465,3.57509074211121,89.3893835941951
"194",6,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.48281870795015,3.60656323432922,109.080552991231
"195",10,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.4826862571453,3.60656399726868,143.516639947891
"196",2,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.44145794713477,3.57524495124817,61.6299868742625
"197",6,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.44133158414442,3.5740834236145,87.2224135875702
"198",10,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.44107162497866,3.57353081703186,275.467213082314
"199",2,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.093459029992
"200",6,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,63.5860751509666
"201",10,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,NA,NA,64.6982106884321
"202",2,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.6433833837509
"203",6,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,42.4846757650375
"204",10,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,NA,NA,42.1615846157074
"205",2,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.44421178140225,3.58434810638428,30.5430845141411
"206",6,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,NA,NA,22.3824962059657
"207",10,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,NA,NA,25.0756488800049
"208",2,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.44143156471333,3.57463912963867,34.082002778848
"209",6,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.44145895649945,3.57510833740234,44.5692173520724
"210",10,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.44156610420895,3.57405142784119,48.520954255263
"211",2,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.44148796754297,3.57491130828857,21.251923875014
"212",6,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.44160274271968,3.57409815788269,26.2221208810806
"213",10,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.44142139823824,3.57432794570923,28.2196869254112
"214",2,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.44159797712687,3.57555747032166,8.39816289345423
"215",6,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.44147802244056,3.57490363121033,11.2974243720373
"216",10,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.44153240144621,3.57530608177185,10.9316661993663
"217",2,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.48673946088503,3.61070704460144,117.851214571794
"218",6,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.49108885560584,3.61453337669373,125.727331590652
"219",10,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.49538948920225,3.61999578475952,164.959706580639
"220",2,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.49339370697437,3.61740574836731,74.8178771058718
"221",6,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.51784106502392,3.64244470596313,113.930763232708
"222",10,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.54067739019637,3.66288313865662,133.720945179462
"223",2,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.51761823800695,3.64176554679871,109.688514633973
"224",6,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.61864345706838,3.74348731040955,165.966099790732
"225",10,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.71924150185474,3.84412727355957,209.489955524604
"226",2,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.48536650400826,3.60894260406494,152.669996408621
"227",6,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.48826043312872,3.61197700500488,67.2912161707878
"228",10,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.49146243868415,3.61425085067749,63.2713966608047
"229",2,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.49167046331043,3.61564059257507,306.173070728779
"230",6,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.51187903545056,3.6360285282135,75.049830575784
"231",10,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.53178863537846,3.65564393997192,73.4010478297869
"232",2,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.51034418772753,3.63430185317993,575.664699180921
"233",6,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.59066019150464,3.71312108039856,53.5403456091881
"234",10,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.6709214661415,3.79466276168823,61.3831877271334
"235",2,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.4863909968596,3.61029286384583,100.425848428408
"236",6,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.4913463218639,3.61502590179443,97.5824397961299
"237",10,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.4953001245381,3.61971468925476,148.761549409231
"238",2,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.49455622235923,3.61834287643433,88.5119732737541
"239",6,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.51820215927931,3.64107642173767,57.1671683351199
"240",10,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.54222068269088,3.6647301197052,50.2394262194633
"241",2,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.51657800871239,3.640758228302,22.9138283014297
"242",6,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.61700027521542,3.7418719291687,44.0280043880145
"243",10,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.7187029052792,3.83981890678406,50.8860357046127
"244",2,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.48501543113131,3.6089617729187,93.2739902853966
"245",6,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.48828697724561,3.61217355728149,15.1873265902201
"246",10,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.49146264741871,3.61416292190552,8.71499286095301
"247",2,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.49152450535329,3.6154510974884,32.7067769845327
"248",6,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.51187893742135,3.6352246761322,5.797443318367
"249",10,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.53178963806526,3.65573992729187,5.77215298016866
"250",2,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.51065469806302,3.6349259853363,10.5553157806396
"251",6,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.59065984744032,3.71328091621399,5.6593132297198
"252",10,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.67092138166645,3.79397687911987,5.99162256717682
"253",2,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.49753324317817,3.61978144645691,11.5499336282412
"254",6,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.51527915823192,3.64254808425903,8.21722728013992
"255",10,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.53213494220752,3.65627570152283,7.40872687498728
"256",2,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.53771406241772,3.66283445358276,6.47660437822342
"257",6,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.66784748959772,3.79241795539856,7.78475362459818
"258",10,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.79184464105299,3.93292002677917,13.0069371024768
"259",2,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.64262847160622,3.7632972240448,6.5566792011261
"260",6,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,4.17212874640847,4.30104246139526,115.970638032754
"261",10,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,4.69995170244997,4.81465692520142,139.780413877964
"262",2,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.49465864026144,3.6192636013031,137.248704425494
"263",6,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.51068693673973,3.6337676525116,52.510587867101
"264",10,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.52665991364252,3.6505786895752,58.8557007829348
"265",2,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.5276397223435,3.65208473205566,94.7515433589617
"266",6,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.62790401294127,3.75219879150391,50.2927254597346
"267",10,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.72780529512401,3.87283625602722,58.1256373484929
"268",2,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.62258983408702,3.74614019393921,82.2874284505844
"269",6,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,4.02279264472177,4.16284580230713,52.6724468827248
"270",10,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,4.42290422625848,4.55744113922119,52.6649548212687
"271",2,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.49367607465518,3.61923294067383,78.8122314890226
"272",6,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.51535812380132,3.64391980171204,129.99269554615
"273",10,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.53129985788057,3.65799460411072,94.3490712324778
"274",2,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.53411182282504,3.6588559627533,89.4008776307106
"275",6,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.68354956488759,3.81384425163269,104.056927557786
"276",10,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.80086603685814,3.93905596733093,118.683538607756
"277",2,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.63968464044553,3.76670141220093,82.1880049467087
"278",6,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,4.18277533251672,4.31650695800781,85.7833358407021
"279",10,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,4.69470218136671,4.84376163482666,118.151423096657
"280",2,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.49460552215129,3.61794319152832,84.8817474007606
"281",6,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.51068689909647,3.63329153060913,58.0837919513384
"282",10,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.52665972180576,3.6506621837616,64.9476999759674
"283",2,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.52772837203003,3.65475869178772,104.006450712681
"284",6,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.62790155259613,3.75182209014893,64.0583352247874
"285",10,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.72780430752298,3.87327861785889,67.5810245633125
"286",2,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.62265112968244,3.74214816093445,96.8778581698736
"287",6,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,4.02261307891929,4.16185960769653,62.1393396377564
"288",10,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,4.42290610185419,4.55670375823975,60.202568089962
"289",2,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.5199620247736,3.64334096908569,82.5139583428701
"290",6,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.56388750730834,3.68644676208496,89.9695316831271
"291",10,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.60647565547757,3.73146076202393,115.228913744291
"292",2,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.60068256150916,3.71494097709656,96.0909225265185
"293",6,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.88042550138382,4.01868119239807,102.916924981276
"294",10,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,4.17519588271581,4.36202392578125,85.3970135688782
"295",2,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.83129113586326,3.96066408157349,58.2254563093185
"296",6,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,4.9319782126799,5.21459436416626,54.7900439739227
"297",10,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,5.97978277409647,6.39633359909058,43.7653282046318
"298",2,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.50699528232333,3.6348379611969,27.7928091684977
"299",6,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.53866744272668,3.67155609130859,20.7282748023669
"300",10,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.57062822803683,3.70858607292175,21.091864156723
"301",2,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.57262499105394,3.69165487289429,39.9991285999616
"302",6,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.77291907403442,3.89852600097656,20.4641058643659
"303",10,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.97279455053845,4.1073504447937,67.4997319022814
"304",2,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.76263727259541,3.88960027694702,89.9317596038183
"305",6,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,4.56280423147345,4.69771947860718,57.7889705061913
"306",10,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,5.36285292311688,5.52017450332642,64.4441558996836
