"","Epoch","Iteration","cp","gpUtility","acqOptimum","inBounds","Elapsed","Score","train.lkh","errorMessage"
"1",0,1,4.66863881557496e-06,NA,FALSE,TRUE,3.767,-0.986094575660839,0.982136233050271,NA
"2",0,2,1.74638009095617e-06,NA,FALSE,TRUE,3.17,-0.985076866923639,0.982300918240237,NA
"3",0,3,3.06971768745149e-06,NA,FALSE,TRUE,2.542,-0.985076866923639,0.982300918240237,NA
"4",0,4,6.71524881935242e-06,NA,FALSE,TRUE,2.977,-0.986094575660839,0.982136233050271,NA
"5",0,5,8.46763815831384e-06,NA,FALSE,TRUE,3.134,-0.986094575660839,0.982136233050271,NA
"6",0,6,1.08269457560537e-05,NA,FALSE,TRUE,2.969,-0.986094575660839,0.982136233050271,NA
"7",0,7,1.26014139284908e-05,NA,FALSE,TRUE,3.02999999999999,-0.986094575660839,0.982136233050271,NA
"8",0,8,1.48643325910993e-05,NA,FALSE,TRUE,3.137,-0.986115963879165,0.982464905027172,NA
"9",0,9,1.73860107034689e-05,NA,FALSE,TRUE,2.843,-0.986126117758001,0.98256927789255,NA
"10",0,10,1.99584657573367e-05,NA,FALSE,TRUE,3.785,-0.986231927143937,0.982741611319094,NA
"11",0,11,2.17662140436291e-05,NA,FALSE,TRUE,2.914,-0.986271213912612,0.983012820747334,NA
"12",0,12,2.37018264044015e-05,NA,FALSE,TRUE,2.668,-0.986271213912612,0.983012820747334,NA
"13",0,13,2.52166076061236e-05,NA,FALSE,TRUE,2.858,-0.986311430713186,0.98308824963322,NA
"14",0,14,2.61311232763864e-05,NA,FALSE,TRUE,2.703,-0.98634933151544,0.983168165660924,NA
"15",0,15,2.89525575975261e-05,NA,FALSE,TRUE,2.857,-0.986401525064861,0.983425219142379,NA
"16",0,16,3.10446575267763e-05,NA,FALSE,TRUE,2.889,-0.98576032810558,0.983455787868304,NA
"17",0,17,3.36303492121635e-05,NA,FALSE,TRUE,3.006,-0.98648481329256,0.983455787868304,NA
"18",0,18,3.57159183462834e-05,NA,FALSE,TRUE,2.648,-0.986523459994282,0.983526117473995,NA
"19",0,19,3.66577380524578e-05,NA,FALSE,TRUE,2.679,-0.986523459994282,0.983526117473995,NA
"20",0,20,3.94356915641699e-05,NA,FALSE,TRUE,1.689,-0.98573245766743,0.983526117473995,NA
"21",0,21,4.08752187531005e-05,NA,FALSE,TRUE,3.382,-0.986573008685446,0.983526117473995,NA
"22",0,22,4.35324787236342e-05,NA,FALSE,TRUE,3.465,-0.986649552260984,0.9837408386581,NA
"23",0,23,4.44920677815974e-05,NA,FALSE,TRUE,2.684,-0.986649597684339,0.983785393360312,NA
"24",0,24,4.65025658650039e-05,NA,FALSE,TRUE,3.785,-0.986668074428595,0.983785393360312,NA
"25",0,25,4.89363625334718e-05,NA,FALSE,TRUE,2.20699999999999,-0.986011423009597,0.983832820321591,NA
"26",0,26,5.17283985880731e-05,NA,FALSE,TRUE,2.579,-0.986831649380361,0.983885741029222,NA
"27",0,27,5.2399712936768e-05,NA,FALSE,TRUE,2.428,-0.986831649380361,0.983885741029222,NA
"28",0,28,5.71000094104073e-05,NA,FALSE,TRUE,3.16200000000001,-0.987022646336054,0.984441157347333,NA
"29",0,29,5.52172476537064e-05,NA,FALSE,TRUE,2.52,-0.986965673077601,0.984099001391991,NA
"30",0,30,5.97021679985368e-05,NA,FALSE,TRUE,3.266,-0.987158565937421,0.984499505834637,NA
