"","Epoch","Iteration","num_layers","num_nodes","optim","activation","lr","xi","eps","gpUtility","acqOptimum","inBounds","Elapsed","Score","train.lkh","errorMessage"
"1",0,1,10,6,2,1,0.270599077803222,0.492224565197248,0.35965145457536,NA,FALSE,TRUE,2675.696,-10.0003067652384,9.96751804705019,NA
"2",0,2,9,7,1,1,0.375080745889596,0.465923684940208,0.43587821042398,NA,FALSE,TRUE,6739.421,-16.9098536173503,15.6549592018127,NA
"3",0,3,10,9,2,1,0.242560199557897,0.176711793320719,0.165942898839712,NA,FALSE,TRUE,6159.051,-9.81161467234294,9.77882669590138,NA
"4",0,4,3,9,1,1,0.0171351117413025,0.323950806169305,0.426917743410449,NA,FALSE,TRUE,5195.514,-7.77724234263102,7.73052318890889,NA
"5",0,5,3,4,1,1,0.326797408757219,0.369588566555176,0.381045818356797,NA,FALSE,TRUE,2644.753,-9.52012697855631,9.13364121649,NA
"6",0,6,9,3,1,2,0.012972847683914,0.268672320756596,0.0524207309493795,NA,FALSE,TRUE,2492.541,-7.47561470667521,7.44323320742007,NA
"7",0,7,4,7,1,2,0.408550065882062,0.0931503055943176,0.363193638331722,NA,FALSE,TRUE,4345.21,-13.9221989313761,14.69524830359,NA
"8",0,8,9,7,2,1,0.246368721447047,0.150530390641652,0.0145888600614853,NA,FALSE,TRUE,7154.638,-7.47582944234212,7.4430963728163,NA
"9",0,9,8,2,2,1,0.0478781372697558,0.0742139884852804,0.231311928879004,NA,FALSE,TRUE,7457.913,-7.567977587382,7.53453782752708,NA
"10",0,10,2,8,1,2,0.289812165908585,0.475933570009656,0.0466500681173056,NA,FALSE,TRUE,4369.013,-7.81272792816162,7.7459939762398,NA
"11",0,11,2,9,1,1,0.0443039058577735,0.121449043364264,0.0284939489560202,NA,FALSE,TRUE,3304.026,-7.51953109105428,7.48700488055194,NA
"12",0,12,8,2,1,2,0.147465976961656,0.0296054211375304,0.199142816006206,NA,FALSE,TRUE,2553.968,-7.81114768981934,7.7820762263404,NA
"13",0,13,8,3,1,2,0.02853734006593,0.331819416387007,0.490359396489803,NA,FALSE,TRUE,5093.445,-7.6925794283549,7.63181659027382,NA
"14",0,14,3,4,2,2,0.187677169875684,0.0827087457454763,0.331162484120578,NA,FALSE,TRUE,6175.747,-8.89525763193766,8.86235207098502,NA
"15",0,15,4,8,1,2,0.118772463506251,0.433318836125545,0.264947891696356,NA,FALSE,TRUE,6230.815,-8.43492825826009,8.66694924566481,NA
"16",0,16,4,9,1,1,0.0698175902437652,0.00537342893658206,0.290403837820049,NA,FALSE,TRUE,7382.955,-8.81977272033691,8.86114807482119,NA
"17",0,17,5,10,2,1,0.101085734077054,0.422502151753288,0.124940140701365,NA,FALSE,TRUE,3892.488,-7.65772581100464,7.62494193183051,NA
"18",0,18,2,5,2,1,0.211660073985951,0.224588615787216,0.39958983999677,NA,FALSE,TRUE,5642.409,-9.45112228393555,9.41808546913995,NA
"19",0,19,3,10,1,2,0.396855577245331,0.376724994319957,0.109763376442716,NA,FALSE,TRUE,5063.584,-9.56761519114176,9.36543654512476,NA
"20",0,20,6,9,2,1,0.112822698315303,0.0313323496072553,0.0875853944965638,NA,FALSE,TRUE,7714.447,-7.75245094299316,7.71640741383588,NA
"21",0,21,5,7,1,2,0.0599516139907297,0.389497179442551,0.489756059700158,NA,FALSE,TRUE,5941.491,-8.50101312001546,8.57479747136434,NA
"22",0,22,7,3,2,1,0.387516263162601,0.161658658201341,0.0936332023562863,NA,FALSE,TRUE,2461.804,-7.64836057027181,7.61556624483179,NA
"23",0,23,8,4,1,1,0.259892214218853,0.144314132905565,0.0749943742388859,NA,FALSE,TRUE,2485.724,-8.00601196289062,8.05723971790738,NA
"24",0,24,10,2,2,1,0.425301039303187,0.182177317717578,0.208703547380865,NA,FALSE,TRUE,3510.805,-8.11166095733643,8.07881780023928,NA
"25",0,25,7,5,2,1,0.221842497689184,0.103846856092568,0.212476342131849,NA,FALSE,TRUE,2522.767,-8.73579120635986,8.70740237942448,NA
"26",0,26,6,8,1,2,0.332102893970301,0.349015181455761,0.349749158669729,NA,FALSE,TRUE,5466.218,-13.1160434087118,12.7303511831495,NA
"27",0,27,5,6,1,2,0.342304065161617,0.441707035305444,0.182627528668381,NA,FALSE,TRUE,2918.908,-9.22510592142741,8.99936537389402,NA
"28",0,28,7,5,1,2,0.125636889555492,0.296484553373884,0.147735600944143,NA,FALSE,TRUE,4431.424,-7.98792441685994,8.09892350656015,NA
"29",0,29,4,10,1,1,0.476076830508187,0.230144567922689,0.4701706221723,NA,FALSE,TRUE,4580.878,-19.1731351216634,20.9227023124695,NA
