are_tot,are_cal_q,are_cal_y,ei_r,m_crps,model,scenario,seed
0.615186494819748,0.615186494819748,0.615186494819748,1.23495966464481,,MW_months,gamma,18
0.231955770074273,0.204337839485431,0.207126172971669,1.20433783948543,,CL,gamma,18
0.365960320396172,0.365960320396172,0.365960320396172,1.7419899151405,,MW_quarters,gamma,18
