are_tot,are_cal_q,are_cal_y,ei_r,m_crps,model,scenario,seed
0.824855974269454,0.824855974269454,0.824855974269454,1.29921989099772,,MW_months,delta,11
0.319375386338853,0.177034336294268,0.0601925712912406,1.1752358773721,,CL,delta,11
0.392098685444683,0.392098685444683,0.392098685444683,1.41401059856265,,MW_quarters,delta,11
