are_tot,are_cal_q,are_cal_y,ei_r,m_crps,model,scenario,seed
0.388486510847052,0.388486510847052,0.388486510847052,1.14390260879247,,MW_months,epsilon,15
0.131896564334394,0.0437973890608525,0.0220050520873375,0.988028087493539,,CL,epsilon,15
0.165854722029099,0.165854722029099,0.165854722029099,1.26173622925172,,MW_quarters,epsilon,15
